7316-1085,SBS10b,1901.95433569775
7316-1085,SBS1,13357.7042187826
7316-1085,SBS13,6.87915047784001
7316-1085,SBS17a,1408.14397977921
7316-1085,SBS19,5291.37679472156
7316-1085,SBS26,15185.2013051965
7316-1085,SBS29,689.184652858848
7316-1085,SBS30,2276.89908848892
7316-1085,SBS32,5971.6170893205
7316-1085,SBS33,6696.0960835708
7316-1085,SBS34,799.22730545335
7316-1085,SBS37,9459.72361027812
7316-1085,SBS39,5421.35273304774
7316-1085,SBS40,38335.8809411391
7316-1085,SBS5,71196.9755056545
7316-1085,SBS6,5770.35883322125
7316-1085,SBS7b,282.753676784999
7316-1085,SBS8,4059.59029533262
7316-1085,SBS85,4807.43408660507
7316-1085,SBS87,4855.35486226647
7316-1085,SBS89,29061.5501242443
7316-1085,SBS9,125.658984195159
7316-1085,SBS91,438.004696186524
7316-1099,SBS10b,1778.65167150493
7316-1099,SBS1,10546.1845031428
7316-1099,SBS17a,2893.08965917067
7316-1099,SBS19,5312.94326281634
7316-1099,SBS2,1177.9123832093
7316-1099,SBS26,13093.3966804162
7316-1099,SBS29,2074.33292361883
7316-1099,SBS32,5465.19493611563
7316-1099,SBS33,5869.10908020267
7316-1099,SBS37,6230.43889975765
7316-1099,SBS39,3101.21627946845
7316-1099,SBS40,35152.2191599147
7316-1099,SBS5,51240.9686474156
7316-1099,SBS6,7239.70839529903
7316-1099,SBS7b,2427.59359523136
7316-1099,SBS85,14446.7064447131
7316-1099,SBS87,4668.81525027014
7316-1099,SBS89,45729.2761282735
7316-1099,SBS91,338.295527601314
7316-1106,SBS10b,2002.15298511319
7316-1106,SBS1,10633.7297112439
7316-1106,SBS13,74.4881740745455
7316-1106,SBS17a,2971.49738108183
7316-1106,SBS19,4971.48360617841
7316-1106,SBS2,1568.81710660031
7316-1106,SBS26,11788.2894051105
7316-1106,SBS29,3125.69558220738
7316-1106,SBS32,5377.22944773731
7316-1106,SBS33,6011.38277746869
7316-1106,SBS37,6829.18982460332
7316-1106,SBS39,4072.71755728506
7316-1106,SBS40,32073.064036774
7316-1106,SBS5,55206.3541397961
7316-1106,SBS6,7304.81457319631
7316-1106,SBS7b,2770.32740958517
7316-1106,SBS85,15959.2802609809
7316-1106,SBS87,4741.1873840419
7316-1106,SBS89,46293.8125118106
7316-1106,SBS91,427.048190008617
7316-114,SBS10b,1634.85208139758
7316-114,SBS17a,3603.31678971232
7316-114,SBS1,9345.31156362086
7316-114,SBS19,5196.25986713626
7316-114,SBS2,1366.86267432918
7316-114,SBS24,55.6452530328954
7316-114,SBS26,12464.3202389858
7316-114,SBS29,2170.63362122502
7316-114,SBS32,4163.79396001763
7316-114,SBS33,5631.79975708778
7316-114,SBS37,9913.61229565531
7316-114,SBS39,3268.04476945788
7316-114,SBS40,29276.3055399098
7316-114,SBS5,43772.1027206489
7316-114,SBS6,8407.6619828968
7316-114,SBS7b,2820.44405478702
7316-114,SBS85,11886.8820576523
7316-114,SBS87,4397.26941706325
7316-114,SBS89,51777.3042550409
7316-114,SBS91,1124.53902469219
7316-116,SBS10b,2120.61469407161
7316-116,SBS1,10525.7023956478
7316-116,SBS17a,4047.66156688692
7316-116,SBS19,5226.5840509698
7316-116,SBS2,1455.64064416578
7316-116,SBS26,12406.0626966598
7316-116,SBS28,55.3353020222969
7316-116,SBS29,2285.89767855441
7316-116,SBS32,4402.82270686618
7316-116,SBS33,6332.38229079758
7316-116,SBS37,7326.28794523952
7316-116,SBS39,2055.16217267552
7316-116,SBS40,29112.5217550099
7316-116,SBS5,49357.9410200549
7316-116,SBS6,7281.66457563773
7316-116,SBS7b,2662.78001924238
7316-116,SBS85,14080.9411891663
7316-116,SBS87,4695.82361169314
7316-116,SBS89,53681.7326317704
7316-116,SBS91,1387.45704358309
7316-161,SBS10b,1794.91784555626
