HGG_7316-461,SBS5,2694415.7337036
HGG_7316-8734,SBS5,2687027.04458047
HGG_7316-4917,SBS5,2609330.46744651
HGG_7316-161,SBS5,2512845.00461174
HGG_7316-3000,SBS5,2502554.91206981
HGG_7316-388,SBS5,2411354.86982472
HGG_7316-3030,SBS5,2305230.93884089
HGG_7316-5267,SBS5,2291881.6146816
HGG_7316-466,SBS5,2287607.02375437
HGG_7316-1774,SBS5,2283501.37662045
HGG_7316-2151,SBS5,2266537.80698891
HGG_7316-3935,SBS5,2245557.80759001
HGG_7316-1746,SBS5,2245160.22618047
HGG_7316-116,SBS5,2240937.17450208
HGG_7316-3771,SBS5,2240886.39516482
HGG_7316-2091,SBS5,2239080.14720452
HGG_7316-3625,SBS5,2231750.86968772
HGG_7316-2176,SBS5,2222456.84442624
HGG_7316-2756,SBS5,2217388.28142874
HGG_7316-3026,SBS5,2215733.49808157
HGG_7316-34,SBS5,2213150.79336908
HGG_7316-4723,SBS5,2213000.88582763
HGG_7316-4942,SBS5,2212583.42255047
HGG_7316-1099,SBS5,2211441.55973553
HGG_7316-114,SBS5,2211281.72349878
HGG_7316-1946,SBS5,2211203.24790069
HGG_7316-1956,SBS5,2211072.59673455
HGG_7316-204,SBS5,2210207.05728043
HGG_7316-339,SBS5,2209966.09278181
HGG_7316-895,SBS5,2208960.66787869
HGG_7316-3521,SBS5,2208696.33459528
HGG_7316-1085,SBS5,2208390.28070236
HGG_7316-195,SBS5,2207518.92499179
HGG_7316-409,SBS5,2206801.58643701
HGG_7316-343,SBS5,2206715.46143051
HGG_7316-3075,SBS5,2203991.41486588
HGG_7316-2594,SBS5,2203753.76690387
HGG_7316-3765,SBS5,2203502.13270952
HGG_7316-1763,SBS5,2202693.22525567
HGG_7316-4293,SBS5,2202655.86369289
HGG_7316-4337,SBS5,2200498.29009373
HGG_7316-3636,SBS5,2197526.38653187
HGG_7316-45,SBS5,2197461.56487844
HGG_7316-71,SBS5,2197370.27889401
HGG_7316-4552,SBS5,2197147.75841502
HGG_7316-2152,SBS5,2197130.59175529
HGG_7316-212,SBS5,2196769.45242
HGG_7316-913,SBS5,2196377.82012107
HGG_7316-445,SBS5,2195834.33043453
HGG_7316-1656,SBS5,2195560.61684895
HGG_7316-392,SBS5,2194798.79307125
HGG_7316-2189,SBS5,2194636.49833746
HGG_7316-2781,SBS5,2193463.46995334
HGG_7316-3769,SBS5,2193211.67335118
HGG_7316-515,SBS5,2193029.52768419
HGG_7316-4993,SBS5,2188009.70497864
HGG_7316-194,SBS5,2187401.10717161
HGG_7316-903,SBS5,2186300.72406618
HGG_7316-89,SBS5,2186195.00155172
HGG_7316-2784,SBS5,2182359.57027867
HGG_7316-85,SBS5,2181669.42167328
HGG_7316-4678,SBS5,2181394.45320369
HGG_7316-3022,SBS5,2180614.37581659
HGG_7316-2857,SBS5,2178782.64328571
HGG_7316-4432,SBS5,2178654.12672038
HGG_7316-1106,SBS5,2175631.80599842
HGG_7316-4516,SBS5,2175102.49550149
HGG_7316-2140,SBS5,2173158.84947607
HGG_7316-5087,SBS5,2168792.66584152
HGG_7316-4466,SBS5,2167342.11296481
HGG_7316-4347,SBS5,2165748.5566487
HGG_7316-870,SBS5,2140075.48838298
HGG_7316-2274,SBS5,2126613.66262691
HGG_7316-4215,SBS5,2100132.37678698
HGG_7316-461,SBS26,556180.958429583
HGG_7316-8734,SBS26,552077.693164073
HGG_7316-4917,SBS26,551780.043296198
