"File","Signature","Contribution"
"7316-3769.vcf.gz","SBS1",351524.063263536
"7316-3769.vcf.gz","SBS2",11624.6136437416
"7316-3769.vcf.gz","SBS3",0
"7316-3769.vcf.gz","SBS4",0
"7316-3769.vcf.gz","SBS5",2193211.67335118
"7316-3769.vcf.gz","SBS6",0
"7316-3769.vcf.gz","SBS7a",0
"7316-3769.vcf.gz","SBS7b",0
"7316-3769.vcf.gz","SBS7c",9418.61333125268
"7316-3769.vcf.gz","SBS7d",0
"7316-3769.vcf.gz","SBS8",0
"7316-3769.vcf.gz","SBS9",72832.7150128753
"7316-3769.vcf.gz","SBS10a",0
"7316-3769.vcf.gz","SBS10b",0
"7316-3769.vcf.gz","SBS10c",0
"7316-3769.vcf.gz","SBS10d",0
"7316-3769.vcf.gz","SBS11",0
"7316-3769.vcf.gz","SBS12",0
"7316-3769.vcf.gz","SBS13",0
"7316-3769.vcf.gz","SBS14",0
"7316-3769.vcf.gz","SBS15",0
"7316-3769.vcf.gz","SBS16",0
"7316-3769.vcf.gz","SBS17a",27387.9614444153
"7316-3769.vcf.gz","SBS17b",0
"7316-3769.vcf.gz","SBS18",0
"7316-3769.vcf.gz","SBS19",45346.4039252431
"7316-3769.vcf.gz","SBS20",13168.5400883323
"7316-3769.vcf.gz","SBS21",0
"7316-3769.vcf.gz","SBS22",0
"7316-3769.vcf.gz","SBS23",0
"7316-3769.vcf.gz","SBS24",0
"7316-3769.vcf.gz","SBS25",0
"7316-3769.vcf.gz","SBS26",466724.700752369
"7316-3769.vcf.gz","SBS28",7602.21237864144
"7316-3769.vcf.gz","SBS29",0
"7316-3769.vcf.gz","SBS30",0
"7316-3769.vcf.gz","SBS31",0
"7316-3769.vcf.gz","SBS32",219957.331185603
"7316-3769.vcf.gz","SBS33",128307.501808069
"7316-3769.vcf.gz","SBS34",27880.3002828803
"7316-3769.vcf.gz","SBS35",0
"7316-3769.vcf.gz","SBS36",0
"7316-3769.vcf.gz","SBS37",24318.6550318341
"7316-3769.vcf.gz","SBS38",0
"7316-3769.vcf.gz","SBS39",90765.7672665038
"7316-3769.vcf.gz","SBS40",0
"7316-3769.vcf.gz","SBS41",0
"7316-3769.vcf.gz","SBS42",0
"7316-3769.vcf.gz","SBS44",0
"7316-3769.vcf.gz","SBS84",0
"7316-3769.vcf.gz","SBS85",0
"7316-3769.vcf.gz","SBS86",0
"7316-3769.vcf.gz","SBS87",87345.8497504175
"7316-3769.vcf.gz","SBS88",0
"7316-3769.vcf.gz","SBS89",220325.405285019
"7316-3769.vcf.gz","SBS90",337.469743216303
"7316-3769.vcf.gz","SBS91",0
"7316-3769.vcf.gz","SBS92",0
"7316-3769.vcf.gz","SBS93",0
"7316-3769.vcf.gz","SBS94",0
