"File","Signature","Contribution"
"7316-392.vcf.gz","SBS1",351005.060579751
"7316-392.vcf.gz","SBS2",11249.9589631612
"7316-392.vcf.gz","SBS3",0
"7316-392.vcf.gz","SBS4",0
"7316-392.vcf.gz","SBS5",2194798.79307125
"7316-392.vcf.gz","SBS6",0
"7316-392.vcf.gz","SBS7a",0
"7316-392.vcf.gz","SBS7b",0
"7316-392.vcf.gz","SBS7c",10899.7752167852
"7316-392.vcf.gz","SBS7d",0
"7316-392.vcf.gz","SBS8",0
"7316-392.vcf.gz","SBS9",69145.1302011181
"7316-392.vcf.gz","SBS10a",0
"7316-392.vcf.gz","SBS10b",0
"7316-392.vcf.gz","SBS10c",0
"7316-392.vcf.gz","SBS10d",0
"7316-392.vcf.gz","SBS11",0
"7316-392.vcf.gz","SBS12",0
"7316-392.vcf.gz","SBS13",0
"7316-392.vcf.gz","SBS14",0
"7316-392.vcf.gz","SBS15",0
"7316-392.vcf.gz","SBS16",0
"7316-392.vcf.gz","SBS17a",26803.0773951708
"7316-392.vcf.gz","SBS17b",0
"7316-392.vcf.gz","SBS18",0
"7316-392.vcf.gz","SBS19",45557.2237463617
"7316-392.vcf.gz","SBS20",11636.398855249
"7316-392.vcf.gz","SBS21",0
"7316-392.vcf.gz","SBS22",0
"7316-392.vcf.gz","SBS23",0
"7316-392.vcf.gz","SBS24",0
"7316-392.vcf.gz","SBS25",0
"7316-392.vcf.gz","SBS26",471003.69284485
"7316-392.vcf.gz","SBS28",8214.97348507573
"7316-392.vcf.gz","SBS29",0
"7316-392.vcf.gz","SBS30",0
"7316-392.vcf.gz","SBS31",0
"7316-392.vcf.gz","SBS32",217024.682243065
"7316-392.vcf.gz","SBS33",126660.339670654
"7316-392.vcf.gz","SBS34",27705.0409792636
"7316-392.vcf.gz","SBS35",0
"7316-392.vcf.gz","SBS36",0
"7316-392.vcf.gz","SBS37",22408.7752035282
"7316-392.vcf.gz","SBS38",0
"7316-392.vcf.gz","SBS39",90577.0212957982
"7316-392.vcf.gz","SBS40",0
"7316-392.vcf.gz","SBS41",0
"7316-392.vcf.gz","SBS42",0
"7316-392.vcf.gz","SBS44",1366.73507523724
"7316-392.vcf.gz","SBS84",0
"7316-392.vcf.gz","SBS85",2104.52363172179
"7316-392.vcf.gz","SBS86",0
"7316-392.vcf.gz","SBS87",87819.7767470526
"7316-392.vcf.gz","SBS88",0
"7316-392.vcf.gz","SBS89",228633.663620101
"7316-392.vcf.gz","SBS90",337.330576284137
"7316-392.vcf.gz","SBS91",0
"7316-392.vcf.gz","SBS92",0
"7316-392.vcf.gz","SBS93",0
"7316-392.vcf.gz","SBS94",0
