"File","Signature","Contribution"
"7316-3000.vcf.gz","SBS1",400505.903653484
"7316-3000.vcf.gz","SBS2",13626.1937678488
"7316-3000.vcf.gz","SBS3",0
"7316-3000.vcf.gz","SBS4",0
"7316-3000.vcf.gz","SBS5",2502554.91206981
"7316-3000.vcf.gz","SBS6",0
"7316-3000.vcf.gz","SBS7a",0
"7316-3000.vcf.gz","SBS7b",0
"7316-3000.vcf.gz","SBS7c",10007.4068833605
"7316-3000.vcf.gz","SBS7d",0
"7316-3000.vcf.gz","SBS8",0
"7316-3000.vcf.gz","SBS9",73938.0039766151
"7316-3000.vcf.gz","SBS10a",0
"7316-3000.vcf.gz","SBS10b",0
"7316-3000.vcf.gz","SBS10c",0
"7316-3000.vcf.gz","SBS10d",0
"7316-3000.vcf.gz","SBS11",0
"7316-3000.vcf.gz","SBS12",0
"7316-3000.vcf.gz","SBS13",0
"7316-3000.vcf.gz","SBS14",0
"7316-3000.vcf.gz","SBS15",0
"7316-3000.vcf.gz","SBS16",0
"7316-3000.vcf.gz","SBS17a",32122.0256896062
"7316-3000.vcf.gz","SBS17b",0
"7316-3000.vcf.gz","SBS18",0
"7316-3000.vcf.gz","SBS19",53073.5502592764
"7316-3000.vcf.gz","SBS20",11167.5150948355
"7316-3000.vcf.gz","SBS21",0
"7316-3000.vcf.gz","SBS22",0
"7316-3000.vcf.gz","SBS23",0
"7316-3000.vcf.gz","SBS24",0
"7316-3000.vcf.gz","SBS25",0
"7316-3000.vcf.gz","SBS26",520275.284418762
"7316-3000.vcf.gz","SBS28",8851.38921499987
"7316-3000.vcf.gz","SBS29",0
"7316-3000.vcf.gz","SBS30",0
"7316-3000.vcf.gz","SBS31",0
"7316-3000.vcf.gz","SBS32",239745.931056972
"7316-3000.vcf.gz","SBS33",142443.372784833
"7316-3000.vcf.gz","SBS34",30461.7933314507
"7316-3000.vcf.gz","SBS35",0
"7316-3000.vcf.gz","SBS36",0
"7316-3000.vcf.gz","SBS37",28713.1141988286
"7316-3000.vcf.gz","SBS38",0
"7316-3000.vcf.gz","SBS39",90452.1506800674
"7316-3000.vcf.gz","SBS40",0
"7316-3000.vcf.gz","SBS41",0
"7316-3000.vcf.gz","SBS42",0
"7316-3000.vcf.gz","SBS44",3047.80823575897
"7316-3000.vcf.gz","SBS84",0
"7316-3000.vcf.gz","SBS85",8309.01109892628
"7316-3000.vcf.gz","SBS86",0
"7316-3000.vcf.gz","SBS87",99985.8642424808
"7316-3000.vcf.gz","SBS88",0
"7316-3000.vcf.gz","SBS89",269266.911063357
"7316-3000.vcf.gz","SBS90",0
"7316-3000.vcf.gz","SBS91",0
"7316-3000.vcf.gz","SBS92",0
"7316-3000.vcf.gz","SBS93",0
"7316-3000.vcf.gz","SBS94",0
