"File","Signature","Contribution"
"7316-116.vcf.gz","SBS1",358778.913808162
"7316-116.vcf.gz","SBS2",13330.9347215193
"7316-116.vcf.gz","SBS3",0
"7316-116.vcf.gz","SBS4",0
"7316-116.vcf.gz","SBS5",2240937.17450208
"7316-116.vcf.gz","SBS6",0
"7316-116.vcf.gz","SBS7a",0
"7316-116.vcf.gz","SBS7b",0
"7316-116.vcf.gz","SBS7c",7815.67738249698
"7316-116.vcf.gz","SBS7d",0
"7316-116.vcf.gz","SBS8",0
"7316-116.vcf.gz","SBS9",68156.448616971
"7316-116.vcf.gz","SBS10a",0
"7316-116.vcf.gz","SBS10b",0
"7316-116.vcf.gz","SBS10c",0
"7316-116.vcf.gz","SBS10d",0
"7316-116.vcf.gz","SBS11",0
"7316-116.vcf.gz","SBS12",0
"7316-116.vcf.gz","SBS13",0
"7316-116.vcf.gz","SBS14",0
"7316-116.vcf.gz","SBS15",0
"7316-116.vcf.gz","SBS16",0
"7316-116.vcf.gz","SBS17a",30796.6455138606
"7316-116.vcf.gz","SBS17b",0
"7316-116.vcf.gz","SBS18",0
"7316-116.vcf.gz","SBS19",47941.089016703
"7316-116.vcf.gz","SBS20",12102.7032363095
"7316-116.vcf.gz","SBS21",0
"7316-116.vcf.gz","SBS22",0
"7316-116.vcf.gz","SBS23",0
"7316-116.vcf.gz","SBS24",0
"7316-116.vcf.gz","SBS25",0
"7316-116.vcf.gz","SBS26",470854.957894228
"7316-116.vcf.gz","SBS28",8476.82322569711
"7316-116.vcf.gz","SBS29",0
"7316-116.vcf.gz","SBS30",0
"7316-116.vcf.gz","SBS31",0
"7316-116.vcf.gz","SBS32",220600.985956068
"7316-116.vcf.gz","SBS33",130024.876752826
"7316-116.vcf.gz","SBS34",26545.1565181064
"7316-116.vcf.gz","SBS35",0
"7316-116.vcf.gz","SBS36",0
"7316-116.vcf.gz","SBS37",27389.8042440969
"7316-116.vcf.gz","SBS38",0
"7316-116.vcf.gz","SBS39",82428.6651502565
"7316-116.vcf.gz","SBS40",0
"7316-116.vcf.gz","SBS41",0
"7316-116.vcf.gz","SBS42",0
"7316-116.vcf.gz","SBS44",1018.60232121911
"7316-116.vcf.gz","SBS84",0
"7316-116.vcf.gz","SBS85",15823.6372522582
"7316-116.vcf.gz","SBS86",0
"7316-116.vcf.gz","SBS87",90327.779942271
"7316-116.vcf.gz","SBS88",0
"7316-116.vcf.gz","SBS89",257230.656786483
"7316-116.vcf.gz","SBS90",0
"7316-116.vcf.gz","SBS91",0
"7316-116.vcf.gz","SBS92",0
"7316-116.vcf.gz","SBS93",0
"7316-116.vcf.gz","SBS94",0
