"File","Signature","Contribution"
"7316-461.vcf.gz","SBS1",432452.520721833
"7316-461.vcf.gz","SBS2",13273.0170564749
"7316-461.vcf.gz","SBS3",0
"7316-461.vcf.gz","SBS4",0
"7316-461.vcf.gz","SBS5",2694415.7337036
"7316-461.vcf.gz","SBS6",0
"7316-461.vcf.gz","SBS7a",0
"7316-461.vcf.gz","SBS7b",0
"7316-461.vcf.gz","SBS7c",8117.1007938554
"7316-461.vcf.gz","SBS7d",0
"7316-461.vcf.gz","SBS8",0
"7316-461.vcf.gz","SBS9",78615.2532937293
"7316-461.vcf.gz","SBS10a",0
"7316-461.vcf.gz","SBS10b",0
"7316-461.vcf.gz","SBS10c",0
"7316-461.vcf.gz","SBS10d",0
"7316-461.vcf.gz","SBS11",0
"7316-461.vcf.gz","SBS12",0
"7316-461.vcf.gz","SBS13",0
"7316-461.vcf.gz","SBS14",0
"7316-461.vcf.gz","SBS15",0
"7316-461.vcf.gz","SBS16",0
"7316-461.vcf.gz","SBS17a",33415.7632377673
"7316-461.vcf.gz","SBS17b",0
"7316-461.vcf.gz","SBS18",0
"7316-461.vcf.gz","SBS19",56983.9205774639
"7316-461.vcf.gz","SBS20",12704.4380408023
"7316-461.vcf.gz","SBS21",0
"7316-461.vcf.gz","SBS22",0
"7316-461.vcf.gz","SBS23",0
"7316-461.vcf.gz","SBS24",0
"7316-461.vcf.gz","SBS25",0
"7316-461.vcf.gz","SBS26",556180.958429583
"7316-461.vcf.gz","SBS28",9597.0817851269
"7316-461.vcf.gz","SBS29",0
"7316-461.vcf.gz","SBS30",0
"7316-461.vcf.gz","SBS31",0
"7316-461.vcf.gz","SBS32",252607.240120682
"7316-461.vcf.gz","SBS33",149767.348728665
"7316-461.vcf.gz","SBS34",31706.637271857
"7316-461.vcf.gz","SBS35",0
"7316-461.vcf.gz","SBS36",0
"7316-461.vcf.gz","SBS37",18122.3770528845
"7316-461.vcf.gz","SBS38",0
"7316-461.vcf.gz","SBS39",93934.2856516266
"7316-461.vcf.gz","SBS40",0
"7316-461.vcf.gz","SBS41",0
"7316-461.vcf.gz","SBS42",0
"7316-461.vcf.gz","SBS44",0
"7316-461.vcf.gz","SBS84",0
"7316-461.vcf.gz","SBS85",14974.8983541216
"7316-461.vcf.gz","SBS86",0
"7316-461.vcf.gz","SBS87",110111.916662514
"7316-461.vcf.gz","SBS88",0
"7316-461.vcf.gz","SBS89",275695.40949304
"7316-461.vcf.gz","SBS90",0
"7316-461.vcf.gz","SBS91",0
"7316-461.vcf.gz","SBS92",0
"7316-461.vcf.gz","SBS93",0
"7316-461.vcf.gz","SBS94",0
