"File","Signature","Contribution"
"7316-85.vcf.gz","SBS1",351385.361618548
"7316-85.vcf.gz","SBS2",12702.8308376272
"7316-85.vcf.gz","SBS3",0
"7316-85.vcf.gz","SBS4",0
"7316-85.vcf.gz","SBS5",2181669.42167328
"7316-85.vcf.gz","SBS6",0
"7316-85.vcf.gz","SBS7a",0
"7316-85.vcf.gz","SBS7b",0
"7316-85.vcf.gz","SBS7c",9288.20899723578
"7316-85.vcf.gz","SBS7d",0
"7316-85.vcf.gz","SBS8",0
"7316-85.vcf.gz","SBS9",66469.295056982
"7316-85.vcf.gz","SBS10a",0
"7316-85.vcf.gz","SBS10b",0
"7316-85.vcf.gz","SBS10c",0
"7316-85.vcf.gz","SBS10d",0
"7316-85.vcf.gz","SBS11",0
"7316-85.vcf.gz","SBS12",0
"7316-85.vcf.gz","SBS13",0
"7316-85.vcf.gz","SBS14",0
"7316-85.vcf.gz","SBS15",0
"7316-85.vcf.gz","SBS16",0
"7316-85.vcf.gz","SBS17a",29438.5690090814
"7316-85.vcf.gz","SBS17b",0
"7316-85.vcf.gz","SBS18",0
"7316-85.vcf.gz","SBS19",46966.45148982
"7316-85.vcf.gz","SBS20",12177.717652818
"7316-85.vcf.gz","SBS21",0
"7316-85.vcf.gz","SBS22",0
"7316-85.vcf.gz","SBS23",0
"7316-85.vcf.gz","SBS24",0
"7316-85.vcf.gz","SBS25",0
"7316-85.vcf.gz","SBS26",464480.802857944
"7316-85.vcf.gz","SBS28",8359.11916033216
"7316-85.vcf.gz","SBS29",0
"7316-85.vcf.gz","SBS30",0
"7316-85.vcf.gz","SBS31",0
"7316-85.vcf.gz","SBS32",218043.308868575
"7316-85.vcf.gz","SBS33",127689.026996643
"7316-85.vcf.gz","SBS34",26535.9011770776
"7316-85.vcf.gz","SBS35",0
"7316-85.vcf.gz","SBS36",0
"7316-85.vcf.gz","SBS37",28753.0573868975
"7316-85.vcf.gz","SBS38",0
"7316-85.vcf.gz","SBS39",87380.0243335103
"7316-85.vcf.gz","SBS40",0
"7316-85.vcf.gz","SBS41",0
"7316-85.vcf.gz","SBS42",0
"7316-85.vcf.gz","SBS44",683.821601041182
"7316-85.vcf.gz","SBS84",0
"7316-85.vcf.gz","SBS85",8503.01954058482
"7316-85.vcf.gz","SBS86",0
"7316-85.vcf.gz","SBS87",86625.8558823356
"7316-85.vcf.gz","SBS88",0
"7316-85.vcf.gz","SBS89",245330.344064492
"7316-85.vcf.gz","SBS90",0
"7316-85.vcf.gz","SBS91",0
"7316-85.vcf.gz","SBS92",0
"7316-85.vcf.gz","SBS93",0
"7316-85.vcf.gz","SBS94",0
