"File","Signature","Contribution"
"7316-212.vcf.gz","SBS1",353798.663189505
"7316-212.vcf.gz","SBS2",13030.0148977462
"7316-212.vcf.gz","SBS3",0
"7316-212.vcf.gz","SBS4",0
"7316-212.vcf.gz","SBS5",2196769.45242
"7316-212.vcf.gz","SBS6",0
"7316-212.vcf.gz","SBS7a",0
"7316-212.vcf.gz","SBS7b",0
"7316-212.vcf.gz","SBS7c",8461.51083212942
"7316-212.vcf.gz","SBS7d",0
"7316-212.vcf.gz","SBS8",0
"7316-212.vcf.gz","SBS9",66719.4491314068
"7316-212.vcf.gz","SBS10a",0
"7316-212.vcf.gz","SBS10b",0
"7316-212.vcf.gz","SBS10c",0
"7316-212.vcf.gz","SBS10d",0
"7316-212.vcf.gz","SBS11",0
"7316-212.vcf.gz","SBS12",0
"7316-212.vcf.gz","SBS13",0
"7316-212.vcf.gz","SBS14",0
"7316-212.vcf.gz","SBS15",0
"7316-212.vcf.gz","SBS16",0
"7316-212.vcf.gz","SBS17a",29549.3414304203
"7316-212.vcf.gz","SBS17b",0
"7316-212.vcf.gz","SBS18",0
"7316-212.vcf.gz","SBS19",48059.2546333038
"7316-212.vcf.gz","SBS20",11736.1686877246
"7316-212.vcf.gz","SBS21",0
"7316-212.vcf.gz","SBS22",0
"7316-212.vcf.gz","SBS23",0
"7316-212.vcf.gz","SBS24",0
"7316-212.vcf.gz","SBS25",0
"7316-212.vcf.gz","SBS26",466820.337853531
"7316-212.vcf.gz","SBS28",8344.00937023429
"7316-212.vcf.gz","SBS29",0
"7316-212.vcf.gz","SBS30",0
"7316-212.vcf.gz","SBS31",0
"7316-212.vcf.gz","SBS32",219264.327639021
"7316-212.vcf.gz","SBS33",128399.574491891
"7316-212.vcf.gz","SBS34",27650.7328158062
"7316-212.vcf.gz","SBS35",0
"7316-212.vcf.gz","SBS36",0
"7316-212.vcf.gz","SBS37",25184.6218807942
"7316-212.vcf.gz","SBS38",0
"7316-212.vcf.gz","SBS39",86921.4449462574
"7316-212.vcf.gz","SBS40",0
"7316-212.vcf.gz","SBS41",0
"7316-212.vcf.gz","SBS42",0
"7316-212.vcf.gz","SBS44",454.343256877839
"7316-212.vcf.gz","SBS84",0
"7316-212.vcf.gz","SBS85",10971.2240297006
"7316-212.vcf.gz","SBS86",0
"7316-212.vcf.gz","SBS87",89287.872814841
"7316-212.vcf.gz","SBS88",0
"7316-212.vcf.gz","SBS89",244704.709170068
"7316-212.vcf.gz","SBS90",0
"7316-212.vcf.gz","SBS91",0
"7316-212.vcf.gz","SBS92",0
"7316-212.vcf.gz","SBS93",0
"7316-212.vcf.gz","SBS94",0
