"File","Signature","Contribution"
"7316-194.vcf.gz","SBS1",353142.959170244
"7316-194.vcf.gz","SBS2",12986.5144005279
"7316-194.vcf.gz","SBS3",0
"7316-194.vcf.gz","SBS4",0
"7316-194.vcf.gz","SBS5",2187401.10717161
"7316-194.vcf.gz","SBS6",0
"7316-194.vcf.gz","SBS7a",0
"7316-194.vcf.gz","SBS7b",0
"7316-194.vcf.gz","SBS7c",5919.56064491135
"7316-194.vcf.gz","SBS7d",0
"7316-194.vcf.gz","SBS8",0
"7316-194.vcf.gz","SBS9",65459.1467712718
"7316-194.vcf.gz","SBS10a",0
"7316-194.vcf.gz","SBS10b",0
"7316-194.vcf.gz","SBS10c",0
"7316-194.vcf.gz","SBS10d",0
"7316-194.vcf.gz","SBS11",0
"7316-194.vcf.gz","SBS12",0
"7316-194.vcf.gz","SBS13",0
"7316-194.vcf.gz","SBS14",0
"7316-194.vcf.gz","SBS15",0
"7316-194.vcf.gz","SBS16",0
"7316-194.vcf.gz","SBS17a",30080.3014509133
"7316-194.vcf.gz","SBS17b",0
"7316-194.vcf.gz","SBS18",0
"7316-194.vcf.gz","SBS19",47592.3783941637
"7316-194.vcf.gz","SBS20",12324.7009703514
"7316-194.vcf.gz","SBS21",0
"7316-194.vcf.gz","SBS22",0
"7316-194.vcf.gz","SBS23",0
"7316-194.vcf.gz","SBS24",0
"7316-194.vcf.gz","SBS25",0
"7316-194.vcf.gz","SBS26",465047.416889722
"7316-194.vcf.gz","SBS28",8005.20437972456
"7316-194.vcf.gz","SBS29",0
"7316-194.vcf.gz","SBS30",0
"7316-194.vcf.gz","SBS31",0
"7316-194.vcf.gz","SBS32",216390.81340685
"7316-194.vcf.gz","SBS33",127146.215175133
"7316-194.vcf.gz","SBS34",27329.6440278368
"7316-194.vcf.gz","SBS35",0
"7316-194.vcf.gz","SBS36",0
"7316-194.vcf.gz","SBS37",23571.3198850968
"7316-194.vcf.gz","SBS38",0
"7316-194.vcf.gz","SBS39",85493.4676964824
"7316-194.vcf.gz","SBS40",0
"7316-194.vcf.gz","SBS41",0
"7316-194.vcf.gz","SBS42",0
"7316-194.vcf.gz","SBS44",0
"7316-194.vcf.gz","SBS84",0
"7316-194.vcf.gz","SBS85",13691.5650776614
"7316-194.vcf.gz","SBS86",0
"7316-194.vcf.gz","SBS87",86414.3238036504
"7316-194.vcf.gz","SBS88",0
"7316-194.vcf.gz","SBS89",242997.967633252
"7316-194.vcf.gz","SBS90",0
"7316-194.vcf.gz","SBS91",0
"7316-194.vcf.gz","SBS92",0
"7316-194.vcf.gz","SBS93",0
"7316-194.vcf.gz","SBS94",0
