"File","Signature","Contribution"
"7316-3022.vcf.gz","SBS1",350537.515560284
"7316-3022.vcf.gz","SBS2",11735.4187111589
"7316-3022.vcf.gz","SBS3",0
"7316-3022.vcf.gz","SBS4",0
"7316-3022.vcf.gz","SBS5",2180614.37581659
"7316-3022.vcf.gz","SBS6",0
"7316-3022.vcf.gz","SBS7a",0
"7316-3022.vcf.gz","SBS7b",0
"7316-3022.vcf.gz","SBS7c",9400.50335967188
"7316-3022.vcf.gz","SBS7d",0
"7316-3022.vcf.gz","SBS8",0
"7316-3022.vcf.gz","SBS9",73548.3363788533
"7316-3022.vcf.gz","SBS10a",0
"7316-3022.vcf.gz","SBS10b",0
"7316-3022.vcf.gz","SBS10c",0
"7316-3022.vcf.gz","SBS10d",0
"7316-3022.vcf.gz","SBS11",0
"7316-3022.vcf.gz","SBS12",0
"7316-3022.vcf.gz","SBS13",0
"7316-3022.vcf.gz","SBS14",0
"7316-3022.vcf.gz","SBS15",0
"7316-3022.vcf.gz","SBS16",0
"7316-3022.vcf.gz","SBS17a",27289.4257116203
"7316-3022.vcf.gz","SBS17b",0
"7316-3022.vcf.gz","SBS18",0
"7316-3022.vcf.gz","SBS19",45769.5431464691
"7316-3022.vcf.gz","SBS20",13057.0943478295
"7316-3022.vcf.gz","SBS21",0
"7316-3022.vcf.gz","SBS22",0
"7316-3022.vcf.gz","SBS23",0
"7316-3022.vcf.gz","SBS24",0
"7316-3022.vcf.gz","SBS25",0
"7316-3022.vcf.gz","SBS26",469396.451396966
"7316-3022.vcf.gz","SBS28",8261.54513297939
"7316-3022.vcf.gz","SBS29",0
"7316-3022.vcf.gz","SBS30",0
"7316-3022.vcf.gz","SBS31",0
"7316-3022.vcf.gz","SBS32",218089.245874994
"7316-3022.vcf.gz","SBS33",128024.078602755
"7316-3022.vcf.gz","SBS34",27873.0463424993
"7316-3022.vcf.gz","SBS35",0
"7316-3022.vcf.gz","SBS36",0
"7316-3022.vcf.gz","SBS37",20806.6859715261
"7316-3022.vcf.gz","SBS38",0
"7316-3022.vcf.gz","SBS39",92922.9996665155
"7316-3022.vcf.gz","SBS40",0
"7316-3022.vcf.gz","SBS41",0
"7316-3022.vcf.gz","SBS42",0
"7316-3022.vcf.gz","SBS44",0
"7316-3022.vcf.gz","SBS84",0
"7316-3022.vcf.gz","SBS85",0
"7316-3022.vcf.gz","SBS86",0
"7316-3022.vcf.gz","SBS87",88337.3821500464
"7316-3022.vcf.gz","SBS88",0
"7316-3022.vcf.gz","SBS89",221042.197141256
"7316-3022.vcf.gz","SBS90",401.58780279003
"7316-3022.vcf.gz","SBS91",0
"7316-3022.vcf.gz","SBS92",0
"7316-3022.vcf.gz","SBS93",0
"7316-3022.vcf.gz","SBS94",0
