"File","Signature","Contribution"
"7316-2594.vcf.gz","SBS1",352990.398963591
"7316-2594.vcf.gz","SBS2",12492.8344247759
"7316-2594.vcf.gz","SBS3",0
"7316-2594.vcf.gz","SBS4",0
"7316-2594.vcf.gz","SBS5",2203753.76690387
"7316-2594.vcf.gz","SBS6",0
"7316-2594.vcf.gz","SBS7a",0
"7316-2594.vcf.gz","SBS7b",0
"7316-2594.vcf.gz","SBS7c",7690.2395632708
"7316-2594.vcf.gz","SBS7d",0
"7316-2594.vcf.gz","SBS8",0
"7316-2594.vcf.gz","SBS9",67373.520391843
"7316-2594.vcf.gz","SBS10a",0
"7316-2594.vcf.gz","SBS10b",0
"7316-2594.vcf.gz","SBS10c",0
"7316-2594.vcf.gz","SBS10d",0
"7316-2594.vcf.gz","SBS11",0
"7316-2594.vcf.gz","SBS12",0
"7316-2594.vcf.gz","SBS13",0
"7316-2594.vcf.gz","SBS14",0
"7316-2594.vcf.gz","SBS15",0
"7316-2594.vcf.gz","SBS16",0
"7316-2594.vcf.gz","SBS17a",30008.0357706165
"7316-2594.vcf.gz","SBS17b",0
"7316-2594.vcf.gz","SBS18",0
"7316-2594.vcf.gz","SBS19",48108.3686637452
"7316-2594.vcf.gz","SBS20",10593.6793784065
"7316-2594.vcf.gz","SBS21",0
"7316-2594.vcf.gz","SBS22",0
"7316-2594.vcf.gz","SBS23",0
"7316-2594.vcf.gz","SBS24",0
"7316-2594.vcf.gz","SBS25",0
"7316-2594.vcf.gz","SBS26",467321.822612644
"7316-2594.vcf.gz","SBS28",8718.73596066839
"7316-2594.vcf.gz","SBS29",0
"7316-2594.vcf.gz","SBS30",0
"7316-2594.vcf.gz","SBS31",0
"7316-2594.vcf.gz","SBS32",216939.612606271
"7316-2594.vcf.gz","SBS33",128313.03219008
"7316-2594.vcf.gz","SBS34",26652.726006341
"7316-2594.vcf.gz","SBS35",0
"7316-2594.vcf.gz","SBS36",0
"7316-2594.vcf.gz","SBS37",23771.7248198853
"7316-2594.vcf.gz","SBS38",0
"7316-2594.vcf.gz","SBS39",82110.127279796
"7316-2594.vcf.gz","SBS40",0
"7316-2594.vcf.gz","SBS41",0
"7316-2594.vcf.gz","SBS42",0
"7316-2594.vcf.gz","SBS44",2422.56702770636
"7316-2594.vcf.gz","SBS84",0
"7316-2594.vcf.gz","SBS85",12961.5757176917
"7316-2594.vcf.gz","SBS86",0
"7316-2594.vcf.gz","SBS87",89580.5660288157
"7316-2594.vcf.gz","SBS88",0
"7316-2594.vcf.gz","SBS89",252965.586858926
"7316-2594.vcf.gz","SBS90",0
"7316-2594.vcf.gz","SBS91",0
"7316-2594.vcf.gz","SBS92",0
"7316-2594.vcf.gz","SBS93",0
"7316-2594.vcf.gz","SBS94",0
