"File","Signature","Contribution"
"7316-3625.vcf.gz","SBS1",356914.248579196
"7316-3625.vcf.gz","SBS2",12195.9123407583
"7316-3625.vcf.gz","SBS3",0
"7316-3625.vcf.gz","SBS4",0
"7316-3625.vcf.gz","SBS5",2231750.86968772
"7316-3625.vcf.gz","SBS6",0
"7316-3625.vcf.gz","SBS7a",0
"7316-3625.vcf.gz","SBS7b",0
"7316-3625.vcf.gz","SBS7c",8773.38352120707
"7316-3625.vcf.gz","SBS7d",0
"7316-3625.vcf.gz","SBS8",0
"7316-3625.vcf.gz","SBS9",67709.7491972793
"7316-3625.vcf.gz","SBS10a",0
"7316-3625.vcf.gz","SBS10b",0
"7316-3625.vcf.gz","SBS10c",0
"7316-3625.vcf.gz","SBS10d",0
"7316-3625.vcf.gz","SBS11",0
"7316-3625.vcf.gz","SBS12",0
"7316-3625.vcf.gz","SBS13",0
"7316-3625.vcf.gz","SBS14",0
"7316-3625.vcf.gz","SBS15",0
"7316-3625.vcf.gz","SBS16",0
"7316-3625.vcf.gz","SBS17a",28674.5123708192
"7316-3625.vcf.gz","SBS17b",0
"7316-3625.vcf.gz","SBS18",0
"7316-3625.vcf.gz","SBS19",47785.6984878595
"7316-3625.vcf.gz","SBS20",12082.6754202392
"7316-3625.vcf.gz","SBS21",0
"7316-3625.vcf.gz","SBS22",0
"7316-3625.vcf.gz","SBS23",0
"7316-3625.vcf.gz","SBS24",0
"7316-3625.vcf.gz","SBS25",0
"7316-3625.vcf.gz","SBS26",471040.0976693
"7316-3625.vcf.gz","SBS28",7933.25610898042
"7316-3625.vcf.gz","SBS29",0
"7316-3625.vcf.gz","SBS30",0
"7316-3625.vcf.gz","SBS31",0
"7316-3625.vcf.gz","SBS32",220893.361596269
"7316-3625.vcf.gz","SBS33",128956.660080866
"7316-3625.vcf.gz","SBS34",27987.2507482616
"7316-3625.vcf.gz","SBS35",0
"7316-3625.vcf.gz","SBS36",0
"7316-3625.vcf.gz","SBS37",31641.1783194891
"7316-3625.vcf.gz","SBS38",0
"7316-3625.vcf.gz","SBS39",82278.2084519517
"7316-3625.vcf.gz","SBS40",0
"7316-3625.vcf.gz","SBS41",0
"7316-3625.vcf.gz","SBS42",0
"7316-3625.vcf.gz","SBS44",0
"7316-3625.vcf.gz","SBS84",0
"7316-3625.vcf.gz","SBS85",6885.39211303424
"7316-3625.vcf.gz","SBS86",0
"7316-3625.vcf.gz","SBS87",88774.3496338106
"7316-3625.vcf.gz","SBS88",0
"7316-3625.vcf.gz","SBS89",246991.049577957
"7316-3625.vcf.gz","SBS90",0
"7316-3625.vcf.gz","SBS91",0
"7316-3625.vcf.gz","SBS92",0
"7316-3625.vcf.gz","SBS93",0
"7316-3625.vcf.gz","SBS94",0
