"File","Signature","Contribution"
"7316-3521.vcf.gz","SBS1",352460.033831586
"7316-3521.vcf.gz","SBS2",11536.1117446074
"7316-3521.vcf.gz","SBS3",0
"7316-3521.vcf.gz","SBS4",0
"7316-3521.vcf.gz","SBS5",2208696.33459528
"7316-3521.vcf.gz","SBS6",0
"7316-3521.vcf.gz","SBS7a",0
"7316-3521.vcf.gz","SBS7b",0
"7316-3521.vcf.gz","SBS7c",9207.70917714824
"7316-3521.vcf.gz","SBS7d",0
"7316-3521.vcf.gz","SBS8",0
"7316-3521.vcf.gz","SBS9",71374.5178593062
"7316-3521.vcf.gz","SBS10a",0
"7316-3521.vcf.gz","SBS10b",0
"7316-3521.vcf.gz","SBS10c",0
"7316-3521.vcf.gz","SBS10d",0
"7316-3521.vcf.gz","SBS11",0
"7316-3521.vcf.gz","SBS12",0
"7316-3521.vcf.gz","SBS13",0
"7316-3521.vcf.gz","SBS14",0
"7316-3521.vcf.gz","SBS15",0
"7316-3521.vcf.gz","SBS16",0
"7316-3521.vcf.gz","SBS17a",27612.1305199219
"7316-3521.vcf.gz","SBS17b",0
"7316-3521.vcf.gz","SBS18",0
"7316-3521.vcf.gz","SBS19",46629.8915658362
"7316-3521.vcf.gz","SBS20",12892.0217142767
"7316-3521.vcf.gz","SBS21",0
"7316-3521.vcf.gz","SBS22",0
"7316-3521.vcf.gz","SBS23",0
"7316-3521.vcf.gz","SBS24",0
"7316-3521.vcf.gz","SBS25",0
"7316-3521.vcf.gz","SBS26",474128.872221917
"7316-3521.vcf.gz","SBS28",8266.57230733388
"7316-3521.vcf.gz","SBS29",0
"7316-3521.vcf.gz","SBS30",0
"7316-3521.vcf.gz","SBS31",0
"7316-3521.vcf.gz","SBS32",219036.758695727
"7316-3521.vcf.gz","SBS33",128201.84131927
"7316-3521.vcf.gz","SBS34",28397.0485158633
"7316-3521.vcf.gz","SBS35",0
"7316-3521.vcf.gz","SBS36",0
"7316-3521.vcf.gz","SBS37",22117.5864153775
"7316-3521.vcf.gz","SBS38",0
"7316-3521.vcf.gz","SBS39",90736.8314867965
"7316-3521.vcf.gz","SBS40",0
"7316-3521.vcf.gz","SBS41",0
"7316-3521.vcf.gz","SBS42",0
"7316-3521.vcf.gz","SBS44",0
"7316-3521.vcf.gz","SBS84",0
"7316-3521.vcf.gz","SBS85",0
"7316-3521.vcf.gz","SBS86",0
"7316-3521.vcf.gz","SBS87",88502.7792455258
"7316-3521.vcf.gz","SBS88",0
"7316-3521.vcf.gz","SBS89",223512.850901937
"7316-3521.vcf.gz","SBS90",120.798731169585
"7316-3521.vcf.gz","SBS91",0
"7316-3521.vcf.gz","SBS92",0
"7316-3521.vcf.gz","SBS93",0
"7316-3521.vcf.gz","SBS94",0
