"File","Signature","Contribution"
"7316-1956.vcf.gz","SBS1",353428.949325268
"7316-1956.vcf.gz","SBS2",13301.826698935
"7316-1956.vcf.gz","SBS3",0
"7316-1956.vcf.gz","SBS4",0
"7316-1956.vcf.gz","SBS5",2211072.59673455
"7316-1956.vcf.gz","SBS6",0
"7316-1956.vcf.gz","SBS7a",0
"7316-1956.vcf.gz","SBS7b",0
"7316-1956.vcf.gz","SBS7c",7928.5709853613
"7316-1956.vcf.gz","SBS7d",0
"7316-1956.vcf.gz","SBS8",0
"7316-1956.vcf.gz","SBS9",67563.0361868958
"7316-1956.vcf.gz","SBS10a",0
"7316-1956.vcf.gz","SBS10b",0
"7316-1956.vcf.gz","SBS10c",0
"7316-1956.vcf.gz","SBS10d",0
"7316-1956.vcf.gz","SBS11",0
"7316-1956.vcf.gz","SBS12",0
"7316-1956.vcf.gz","SBS13",0
"7316-1956.vcf.gz","SBS14",0
"7316-1956.vcf.gz","SBS15",0
"7316-1956.vcf.gz","SBS16",0
"7316-1956.vcf.gz","SBS17a",30104.3122764094
"7316-1956.vcf.gz","SBS17b",0
"7316-1956.vcf.gz","SBS18",0
"7316-1956.vcf.gz","SBS19",48869.6467398783
"7316-1956.vcf.gz","SBS20",10968.4288547451
"7316-1956.vcf.gz","SBS21",0
"7316-1956.vcf.gz","SBS22",0
"7316-1956.vcf.gz","SBS23",0
"7316-1956.vcf.gz","SBS24",0
"7316-1956.vcf.gz","SBS25",0
"7316-1956.vcf.gz","SBS26",467344.545417848
"7316-1956.vcf.gz","SBS28",7930.15480956863
"7316-1956.vcf.gz","SBS29",0
"7316-1956.vcf.gz","SBS30",0
"7316-1956.vcf.gz","SBS31",0
"7316-1956.vcf.gz","SBS32",219123.720031858
"7316-1956.vcf.gz","SBS33",127369.365918596
"7316-1956.vcf.gz","SBS34",27041.1805765985
"7316-1956.vcf.gz","SBS35",0
"7316-1956.vcf.gz","SBS36",0
"7316-1956.vcf.gz","SBS37",24563.1527425988
"7316-1956.vcf.gz","SBS38",0
"7316-1956.vcf.gz","SBS39",82489.013402658
"7316-1956.vcf.gz","SBS40",0
"7316-1956.vcf.gz","SBS41",0
"7316-1956.vcf.gz","SBS42",0
"7316-1956.vcf.gz","SBS44",2562.99576929331
"7316-1956.vcf.gz","SBS84",0
"7316-1956.vcf.gz","SBS85",16765.5187038041
"7316-1956.vcf.gz","SBS86",0
"7316-1956.vcf.gz","SBS87",89343.5761957243
"7316-1956.vcf.gz","SBS88",0
"7316-1956.vcf.gz","SBS89",250555.618817217
"7316-1956.vcf.gz","SBS90",0
"7316-1956.vcf.gz","SBS91",0
"7316-1956.vcf.gz","SBS92",0
"7316-1956.vcf.gz","SBS93",0
"7316-1956.vcf.gz","SBS94",0
