"File","Signature","Contribution"
"7316-2091.vcf.gz","SBS1",359747.638170104
"7316-2091.vcf.gz","SBS2",12772.4664859981
"7316-2091.vcf.gz","SBS3",0
"7316-2091.vcf.gz","SBS4",0
"7316-2091.vcf.gz","SBS5",2239080.14720452
"7316-2091.vcf.gz","SBS6",0
"7316-2091.vcf.gz","SBS7a",0
"7316-2091.vcf.gz","SBS7b",0
"7316-2091.vcf.gz","SBS7c",8704.63784083769
"7316-2091.vcf.gz","SBS7d",0
"7316-2091.vcf.gz","SBS8",0
"7316-2091.vcf.gz","SBS9",67476.8337959528
"7316-2091.vcf.gz","SBS10a",0
"7316-2091.vcf.gz","SBS10b",0
"7316-2091.vcf.gz","SBS10c",0
"7316-2091.vcf.gz","SBS10d",0
"7316-2091.vcf.gz","SBS11",0
"7316-2091.vcf.gz","SBS12",0
"7316-2091.vcf.gz","SBS13",0
"7316-2091.vcf.gz","SBS14",0
"7316-2091.vcf.gz","SBS15",0
"7316-2091.vcf.gz","SBS16",0
"7316-2091.vcf.gz","SBS17a",29906.0555581917
"7316-2091.vcf.gz","SBS17b",0
"7316-2091.vcf.gz","SBS18",0
"7316-2091.vcf.gz","SBS19",46803.8159193506
"7316-2091.vcf.gz","SBS20",11750.3191992511
"7316-2091.vcf.gz","SBS21",0
"7316-2091.vcf.gz","SBS22",0
"7316-2091.vcf.gz","SBS23",0
"7316-2091.vcf.gz","SBS24",0
"7316-2091.vcf.gz","SBS25",0
"7316-2091.vcf.gz","SBS26",480697.357945427
"7316-2091.vcf.gz","SBS28",8343.17375635001
"7316-2091.vcf.gz","SBS29",0
"7316-2091.vcf.gz","SBS30",0
"7316-2091.vcf.gz","SBS31",0
"7316-2091.vcf.gz","SBS32",220806.150042049
"7316-2091.vcf.gz","SBS33",130351.893456497
"7316-2091.vcf.gz","SBS34",28030.0035023438
"7316-2091.vcf.gz","SBS35",0
"7316-2091.vcf.gz","SBS36",0
"7316-2091.vcf.gz","SBS37",25571.366210711
"7316-2091.vcf.gz","SBS38",0
"7316-2091.vcf.gz","SBS39",84293.7774618605
"7316-2091.vcf.gz","SBS40",0
"7316-2091.vcf.gz","SBS41",0
"7316-2091.vcf.gz","SBS42",0
"7316-2091.vcf.gz","SBS44",946.622693598249
"7316-2091.vcf.gz","SBS84",0
"7316-2091.vcf.gz","SBS85",10846.1187475352
"7316-2091.vcf.gz","SBS86",0
"7316-2091.vcf.gz","SBS87",91275.5742722809
"7316-2091.vcf.gz","SBS88",0
"7316-2091.vcf.gz","SBS89",255734.731419957
"7316-2091.vcf.gz","SBS90",0
"7316-2091.vcf.gz","SBS91",0
"7316-2091.vcf.gz","SBS92",0
"7316-2091.vcf.gz","SBS93",0
"7316-2091.vcf.gz","SBS94",0
