"File","Signature","Contribution"
"7316-895.vcf.gz","SBS1",353875.662451516
"7316-895.vcf.gz","SBS2",13240.9457731516
"7316-895.vcf.gz","SBS3",0
"7316-895.vcf.gz","SBS4",0
"7316-895.vcf.gz","SBS5",2208960.66787869
"7316-895.vcf.gz","SBS6",0
"7316-895.vcf.gz","SBS7a",0
"7316-895.vcf.gz","SBS7b",0
"7316-895.vcf.gz","SBS7c",6720.01686771925
"7316-895.vcf.gz","SBS7d",0
"7316-895.vcf.gz","SBS8",0
"7316-895.vcf.gz","SBS9",65612.5444994799
"7316-895.vcf.gz","SBS10a",0
"7316-895.vcf.gz","SBS10b",0
"7316-895.vcf.gz","SBS10c",0
"7316-895.vcf.gz","SBS10d",0
"7316-895.vcf.gz","SBS11",0
"7316-895.vcf.gz","SBS12",0
"7316-895.vcf.gz","SBS13",0
"7316-895.vcf.gz","SBS14",0
"7316-895.vcf.gz","SBS15",0
"7316-895.vcf.gz","SBS16",0
"7316-895.vcf.gz","SBS17a",30801.745068732
"7316-895.vcf.gz","SBS17b",0
"7316-895.vcf.gz","SBS18",0
"7316-895.vcf.gz","SBS19",48377.699282928
"7316-895.vcf.gz","SBS20",11506.3261257247
"7316-895.vcf.gz","SBS21",0
"7316-895.vcf.gz","SBS22",0
"7316-895.vcf.gz","SBS23",0
"7316-895.vcf.gz","SBS24",0
"7316-895.vcf.gz","SBS25",0
"7316-895.vcf.gz","SBS26",470214.843776629
"7316-895.vcf.gz","SBS28",8711.26255733446
"7316-895.vcf.gz","SBS29",0
"7316-895.vcf.gz","SBS30",0
"7316-895.vcf.gz","SBS31",0
"7316-895.vcf.gz","SBS32",219672.052854738
"7316-895.vcf.gz","SBS33",129673.188387398
"7316-895.vcf.gz","SBS34",26696.3008552752
"7316-895.vcf.gz","SBS35",0
"7316-895.vcf.gz","SBS36",0
"7316-895.vcf.gz","SBS37",22322.656255628
"7316-895.vcf.gz","SBS38",0
"7316-895.vcf.gz","SBS39",81319.8934122688
"7316-895.vcf.gz","SBS40",0
"7316-895.vcf.gz","SBS41",0
"7316-895.vcf.gz","SBS42",0
"7316-895.vcf.gz","SBS44",166.083481239166
"7316-895.vcf.gz","SBS84",0
"7316-895.vcf.gz","SBS85",18969.9294090614
"7316-895.vcf.gz","SBS86",0
"7316-895.vcf.gz","SBS87",90869.0491855648
"7316-895.vcf.gz","SBS88",0
"7316-895.vcf.gz","SBS89",259836.156193665
"7316-895.vcf.gz","SBS90",0
"7316-895.vcf.gz","SBS91",0
"7316-895.vcf.gz","SBS92",0
"7316-895.vcf.gz","SBS93",0
"7316-895.vcf.gz","SBS94",0
