"File","Signature","Contribution"
"7316-4516.vcf.gz","SBS1",352738.558564455
"7316-4516.vcf.gz","SBS2",12437.29848124
"7316-4516.vcf.gz","SBS3",0
"7316-4516.vcf.gz","SBS4",0
"7316-4516.vcf.gz","SBS5",2175102.49550149
"7316-4516.vcf.gz","SBS6",0
"7316-4516.vcf.gz","SBS7a",0
"7316-4516.vcf.gz","SBS7b",0
"7316-4516.vcf.gz","SBS7c",9852.71447935769
"7316-4516.vcf.gz","SBS7d",0
"7316-4516.vcf.gz","SBS8",0
"7316-4516.vcf.gz","SBS9",72810.2634004859
"7316-4516.vcf.gz","SBS10a",0
"7316-4516.vcf.gz","SBS10b",0
"7316-4516.vcf.gz","SBS10c",0
"7316-4516.vcf.gz","SBS10d",0
"7316-4516.vcf.gz","SBS11",0
"7316-4516.vcf.gz","SBS12",0
"7316-4516.vcf.gz","SBS13",0
"7316-4516.vcf.gz","SBS14",0
"7316-4516.vcf.gz","SBS15",0
"7316-4516.vcf.gz","SBS16",0
"7316-4516.vcf.gz","SBS17a",28142.714913959
"7316-4516.vcf.gz","SBS17b",0
"7316-4516.vcf.gz","SBS18",0
"7316-4516.vcf.gz","SBS19",47501.9910775325
"7316-4516.vcf.gz","SBS20",11956.7898610292
"7316-4516.vcf.gz","SBS21",0
"7316-4516.vcf.gz","SBS22",0
"7316-4516.vcf.gz","SBS23",0
"7316-4516.vcf.gz","SBS24",0
"7316-4516.vcf.gz","SBS25",0
"7316-4516.vcf.gz","SBS26",472954.805252081
"7316-4516.vcf.gz","SBS28",8125.36129913413
"7316-4516.vcf.gz","SBS29",0
"7316-4516.vcf.gz","SBS30",0
"7316-4516.vcf.gz","SBS31",0
"7316-4516.vcf.gz","SBS32",219634.560997447
"7316-4516.vcf.gz","SBS33",128407.357455867
"7316-4516.vcf.gz","SBS34",27815.1289523693
"7316-4516.vcf.gz","SBS35",0
"7316-4516.vcf.gz","SBS36",0
"7316-4516.vcf.gz","SBS37",20811.2558707559
"7316-4516.vcf.gz","SBS38",0
"7316-4516.vcf.gz","SBS39",96221.4597618054
"7316-4516.vcf.gz","SBS40",0
"7316-4516.vcf.gz","SBS41",0
"7316-4516.vcf.gz","SBS42",0
"7316-4516.vcf.gz","SBS44",1802.03612266126
"7316-4516.vcf.gz","SBS84",0
"7316-4516.vcf.gz","SBS85",1095.83981850204
"7316-4516.vcf.gz","SBS86",0
"7316-4516.vcf.gz","SBS87",87194.0872299402
"7316-4516.vcf.gz","SBS88",0
"7316-4516.vcf.gz","SBS89",229282.95476766
"7316-4516.vcf.gz","SBS90",0
"7316-4516.vcf.gz","SBS91",0
"7316-4516.vcf.gz","SBS92",0
"7316-4516.vcf.gz","SBS93",0
"7316-4516.vcf.gz","SBS94",0
