"File","Signature","Contribution"
"7316-5267.vcf.gz","SBS1",366546.696323196
"7316-5267.vcf.gz","SBS2",12124.1054244556
"7316-5267.vcf.gz","SBS3",0
"7316-5267.vcf.gz","SBS4",0
"7316-5267.vcf.gz","SBS5",2291881.6146816
"7316-5267.vcf.gz","SBS6",0
"7316-5267.vcf.gz","SBS7a",0
"7316-5267.vcf.gz","SBS7b",0
"7316-5267.vcf.gz","SBS7c",8995.23289565005
"7316-5267.vcf.gz","SBS7d",0
"7316-5267.vcf.gz","SBS8",0
"7316-5267.vcf.gz","SBS9",76130.1884347878
"7316-5267.vcf.gz","SBS10a",0
"7316-5267.vcf.gz","SBS10b",0
"7316-5267.vcf.gz","SBS10c",0
"7316-5267.vcf.gz","SBS10d",0
"7316-5267.vcf.gz","SBS11",0
"7316-5267.vcf.gz","SBS12",0
"7316-5267.vcf.gz","SBS13",0
"7316-5267.vcf.gz","SBS14",0
"7316-5267.vcf.gz","SBS15",0
"7316-5267.vcf.gz","SBS16",0
"7316-5267.vcf.gz","SBS17a",29945.3566627221
"7316-5267.vcf.gz","SBS17b",0
"7316-5267.vcf.gz","SBS18",0
"7316-5267.vcf.gz","SBS19",47643.290771315
"7316-5267.vcf.gz","SBS20",13053.1521672342
"7316-5267.vcf.gz","SBS21",0
"7316-5267.vcf.gz","SBS22",0
"7316-5267.vcf.gz","SBS23",0
"7316-5267.vcf.gz","SBS24",0
"7316-5267.vcf.gz","SBS25",0
"7316-5267.vcf.gz","SBS26",491179.113706551
"7316-5267.vcf.gz","SBS28",7638.14839012037
"7316-5267.vcf.gz","SBS29",0
"7316-5267.vcf.gz","SBS30",0
"7316-5267.vcf.gz","SBS31",0
"7316-5267.vcf.gz","SBS32",227369.112674125
"7316-5267.vcf.gz","SBS33",131815.756662763
"7316-5267.vcf.gz","SBS34",28923.7068568377
"7316-5267.vcf.gz","SBS35",0
"7316-5267.vcf.gz","SBS36",0
"7316-5267.vcf.gz","SBS37",20239.9570672766
"7316-5267.vcf.gz","SBS38",0
"7316-5267.vcf.gz","SBS39",94763.8936362088
"7316-5267.vcf.gz","SBS40",0
"7316-5267.vcf.gz","SBS41",0
"7316-5267.vcf.gz","SBS42",0
"7316-5267.vcf.gz","SBS44",880.872240796074
"7316-5267.vcf.gz","SBS84",0
"7316-5267.vcf.gz","SBS85",1883.16497882459
"7316-5267.vcf.gz","SBS86",0
"7316-5267.vcf.gz","SBS87",96373.8127215225
"7316-5267.vcf.gz","SBS88",0
"7316-5267.vcf.gz","SBS89",232628.759944779
"7316-5267.vcf.gz","SBS90",141.385479330757
"7316-5267.vcf.gz","SBS91",0
"7316-5267.vcf.gz","SBS92",0
"7316-5267.vcf.gz","SBS93",0
"7316-5267.vcf.gz","SBS94",0
