"File","Signature","Contribution"
"7316-2189.vcf.gz","SBS1",352455.407650527
"7316-2189.vcf.gz","SBS2",12902.3309895906
"7316-2189.vcf.gz","SBS3",0
"7316-2189.vcf.gz","SBS4",0
"7316-2189.vcf.gz","SBS5",2194636.49833746
"7316-2189.vcf.gz","SBS6",0
"7316-2189.vcf.gz","SBS7a",0
"7316-2189.vcf.gz","SBS7b",0
"7316-2189.vcf.gz","SBS7c",9416.22930762572
"7316-2189.vcf.gz","SBS7d",0
"7316-2189.vcf.gz","SBS8",0
"7316-2189.vcf.gz","SBS9",67769.7007102991
"7316-2189.vcf.gz","SBS10a",0
"7316-2189.vcf.gz","SBS10b",0
"7316-2189.vcf.gz","SBS10c",0
"7316-2189.vcf.gz","SBS10d",0
"7316-2189.vcf.gz","SBS11",0
"7316-2189.vcf.gz","SBS12",0
"7316-2189.vcf.gz","SBS13",0
"7316-2189.vcf.gz","SBS14",0
"7316-2189.vcf.gz","SBS15",0
"7316-2189.vcf.gz","SBS16",0
"7316-2189.vcf.gz","SBS17a",28679.5889045914
"7316-2189.vcf.gz","SBS17b",0
"7316-2189.vcf.gz","SBS18",0
"7316-2189.vcf.gz","SBS19",46467.6667397682
"7316-2189.vcf.gz","SBS20",11300.7233431935
"7316-2189.vcf.gz","SBS21",0
"7316-2189.vcf.gz","SBS22",0
"7316-2189.vcf.gz","SBS23",0
"7316-2189.vcf.gz","SBS24",0
"7316-2189.vcf.gz","SBS25",0
"7316-2189.vcf.gz","SBS26",466667.778615184
"7316-2189.vcf.gz","SBS28",8174.73522073175
"7316-2189.vcf.gz","SBS29",0
"7316-2189.vcf.gz","SBS30",0
"7316-2189.vcf.gz","SBS31",0
"7316-2189.vcf.gz","SBS32",218980.698765766
"7316-2189.vcf.gz","SBS33",127368.770720422
"7316-2189.vcf.gz","SBS34",27160.8095511833
"7316-2189.vcf.gz","SBS35",0
"7316-2189.vcf.gz","SBS36",0
"7316-2189.vcf.gz","SBS37",28949.5884100109
"7316-2189.vcf.gz","SBS38",0
"7316-2189.vcf.gz","SBS39",84249.5553970934
"7316-2189.vcf.gz","SBS40",0
"7316-2189.vcf.gz","SBS41",0
"7316-2189.vcf.gz","SBS42",0
"7316-2189.vcf.gz","SBS44",0
"7316-2189.vcf.gz","SBS84",0
"7316-2189.vcf.gz","SBS85",8279.34524563935
"7316-2189.vcf.gz","SBS86",0
"7316-2189.vcf.gz","SBS87",85772.6969456455
"7316-2189.vcf.gz","SBS88",0
"7316-2189.vcf.gz","SBS89",243563.007204899
"7316-2189.vcf.gz","SBS90",0
"7316-2189.vcf.gz","SBS91",0
"7316-2189.vcf.gz","SBS92",0
"7316-2189.vcf.gz","SBS93",0
"7316-2189.vcf.gz","SBS94",0
