"File","Signature","Contribution"
"7316-4993.vcf.gz","SBS1",353474.158362646
"7316-4993.vcf.gz","SBS2",11448.6409596801
"7316-4993.vcf.gz","SBS3",0
"7316-4993.vcf.gz","SBS4",0
"7316-4993.vcf.gz","SBS5",2188009.70497864
"7316-4993.vcf.gz","SBS6",0
"7316-4993.vcf.gz","SBS7a",0
"7316-4993.vcf.gz","SBS7b",0
"7316-4993.vcf.gz","SBS7c",10382.2249697905
"7316-4993.vcf.gz","SBS7d",0
"7316-4993.vcf.gz","SBS8",0
"7316-4993.vcf.gz","SBS9",72197.6514382238
"7316-4993.vcf.gz","SBS10a",0
"7316-4993.vcf.gz","SBS10b",0
"7316-4993.vcf.gz","SBS10c",0
"7316-4993.vcf.gz","SBS10d",0
"7316-4993.vcf.gz","SBS11",0
"7316-4993.vcf.gz","SBS12",0
"7316-4993.vcf.gz","SBS13",0
"7316-4993.vcf.gz","SBS14",0
"7316-4993.vcf.gz","SBS15",0
"7316-4993.vcf.gz","SBS16",0
"7316-4993.vcf.gz","SBS17a",29599.2291025125
"7316-4993.vcf.gz","SBS17b",0
"7316-4993.vcf.gz","SBS18",0
"7316-4993.vcf.gz","SBS19",47492.2052369772
"7316-4993.vcf.gz","SBS20",12201.9943173062
"7316-4993.vcf.gz","SBS21",0
"7316-4993.vcf.gz","SBS22",0
"7316-4993.vcf.gz","SBS23",0
"7316-4993.vcf.gz","SBS24",0
"7316-4993.vcf.gz","SBS25",0
"7316-4993.vcf.gz","SBS26",475707.804965263
"7316-4993.vcf.gz","SBS28",8746.66897344766
"7316-4993.vcf.gz","SBS29",0
"7316-4993.vcf.gz","SBS30",0
"7316-4993.vcf.gz","SBS31",0
"7316-4993.vcf.gz","SBS32",217167.061191476
"7316-4993.vcf.gz","SBS33",127681.275196081
"7316-4993.vcf.gz","SBS34",28511.4897383611
"7316-4993.vcf.gz","SBS35",0
"7316-4993.vcf.gz","SBS36",0
"7316-4993.vcf.gz","SBS37",20549.7842344459
"7316-4993.vcf.gz","SBS38",0
"7316-4993.vcf.gz","SBS39",91518.7120895602
"7316-4993.vcf.gz","SBS40",0
"7316-4993.vcf.gz","SBS41",0
"7316-4993.vcf.gz","SBS42",0
"7316-4993.vcf.gz","SBS44",1222.03318357447
"7316-4993.vcf.gz","SBS84",0
"7316-4993.vcf.gz","SBS85",1751.83304831732
"7316-4993.vcf.gz","SBS86",0
"7316-4993.vcf.gz","SBS87",90618.3496738009
"7316-4993.vcf.gz","SBS88",0
"7316-4993.vcf.gz","SBS89",242470.883076305
"7316-4993.vcf.gz","SBS90",0
"7316-4993.vcf.gz","SBS91",0
"7316-4993.vcf.gz","SBS92",0
"7316-4993.vcf.gz","SBS93",0
"7316-4993.vcf.gz","SBS94",0
