"File","Signature","Contribution"
"7316-4552.vcf.gz","SBS1",351982.66376946
"7316-4552.vcf.gz","SBS2",12214.446041253
"7316-4552.vcf.gz","SBS3",0
"7316-4552.vcf.gz","SBS4",0
"7316-4552.vcf.gz","SBS5",2197147.75841502
"7316-4552.vcf.gz","SBS6",0
"7316-4552.vcf.gz","SBS7a",0
"7316-4552.vcf.gz","SBS7b",0
"7316-4552.vcf.gz","SBS7c",11327.5251250409
"7316-4552.vcf.gz","SBS7d",0
"7316-4552.vcf.gz","SBS8",0
"7316-4552.vcf.gz","SBS9",70966.9225377115
"7316-4552.vcf.gz","SBS10a",0
"7316-4552.vcf.gz","SBS10b",0
"7316-4552.vcf.gz","SBS10c",0
"7316-4552.vcf.gz","SBS10d",0
"7316-4552.vcf.gz","SBS11",0
"7316-4552.vcf.gz","SBS12",0
"7316-4552.vcf.gz","SBS13",0
"7316-4552.vcf.gz","SBS14",0
"7316-4552.vcf.gz","SBS15",0
"7316-4552.vcf.gz","SBS16",0
"7316-4552.vcf.gz","SBS17a",29310.847295798
"7316-4552.vcf.gz","SBS17b",0
"7316-4552.vcf.gz","SBS18",0
"7316-4552.vcf.gz","SBS19",47648.037923022
"7316-4552.vcf.gz","SBS20",12502.0363271337
"7316-4552.vcf.gz","SBS21",0
"7316-4552.vcf.gz","SBS22",0
"7316-4552.vcf.gz","SBS23",0
"7316-4552.vcf.gz","SBS24",0
"7316-4552.vcf.gz","SBS25",0
"7316-4552.vcf.gz","SBS26",471663.60204105
"7316-4552.vcf.gz","SBS28",7803.18418480596
"7316-4552.vcf.gz","SBS29",0
"7316-4552.vcf.gz","SBS30",0
"7316-4552.vcf.gz","SBS31",0
"7316-4552.vcf.gz","SBS32",218606.151019519
"7316-4552.vcf.gz","SBS33",128284.493597361
"7316-4552.vcf.gz","SBS34",27855.9221147022
"7316-4552.vcf.gz","SBS35",0
"7316-4552.vcf.gz","SBS36",0
"7316-4552.vcf.gz","SBS37",20057.8035487036
"7316-4552.vcf.gz","SBS38",0
"7316-4552.vcf.gz","SBS39",92777.8635770612
"7316-4552.vcf.gz","SBS40",0
"7316-4552.vcf.gz","SBS41",0
"7316-4552.vcf.gz","SBS42",0
"7316-4552.vcf.gz","SBS44",3480.82542724097
"7316-4552.vcf.gz","SBS84",0
"7316-4552.vcf.gz","SBS85",1379.94714296378
"7316-4552.vcf.gz","SBS86",0
"7316-4552.vcf.gz","SBS87",92761.1820996192
"7316-4552.vcf.gz","SBS88",0
"7316-4552.vcf.gz","SBS89",228687.115427903
"7316-4552.vcf.gz","SBS90",0
"7316-4552.vcf.gz","SBS91",0
"7316-4552.vcf.gz","SBS92",0
"7316-4552.vcf.gz","SBS93",0
"7316-4552.vcf.gz","SBS94",0
