"File","Signature","Contribution"
"7316-388.vcf.gz","SBS1",387389.469023276
"7316-388.vcf.gz","SBS2",12816.7553597773
"7316-388.vcf.gz","SBS3",0
"7316-388.vcf.gz","SBS4",0
"7316-388.vcf.gz","SBS5",2411354.86982472
"7316-388.vcf.gz","SBS6",0
"7316-388.vcf.gz","SBS7a",0
"7316-388.vcf.gz","SBS7b",0
"7316-388.vcf.gz","SBS7c",9645.64991997495
"7316-388.vcf.gz","SBS7d",0
"7316-388.vcf.gz","SBS8",0
"7316-388.vcf.gz","SBS9",72258.2157492666
"7316-388.vcf.gz","SBS10a",0
"7316-388.vcf.gz","SBS10b",0
"7316-388.vcf.gz","SBS10c",0
"7316-388.vcf.gz","SBS10d",0
"7316-388.vcf.gz","SBS11",0
"7316-388.vcf.gz","SBS12",0
"7316-388.vcf.gz","SBS13",0
"7316-388.vcf.gz","SBS14",0
"7316-388.vcf.gz","SBS15",0
"7316-388.vcf.gz","SBS16",0
"7316-388.vcf.gz","SBS17a",31256.7130462452
"7316-388.vcf.gz","SBS17b",0
"7316-388.vcf.gz","SBS18",0
"7316-388.vcf.gz","SBS19",51911.080431585
"7316-388.vcf.gz","SBS20",11861.1221174159
"7316-388.vcf.gz","SBS21",0
"7316-388.vcf.gz","SBS22",0
"7316-388.vcf.gz","SBS23",0
"7316-388.vcf.gz","SBS24",0
"7316-388.vcf.gz","SBS25",0
"7316-388.vcf.gz","SBS26",507816.847757433
"7316-388.vcf.gz","SBS28",8929.7771922315
"7316-388.vcf.gz","SBS29",0
"7316-388.vcf.gz","SBS30",0
"7316-388.vcf.gz","SBS31",0
"7316-388.vcf.gz","SBS32",234029.662037051
"7316-388.vcf.gz","SBS33",138395.480087539
"7316-388.vcf.gz","SBS34",29496.2832504848
"7316-388.vcf.gz","SBS35",0
"7316-388.vcf.gz","SBS36",0
"7316-388.vcf.gz","SBS37",24628.7703866748
"7316-388.vcf.gz","SBS38",0
"7316-388.vcf.gz","SBS39",92061.3366482106
"7316-388.vcf.gz","SBS40",0
"7316-388.vcf.gz","SBS41",0
"7316-388.vcf.gz","SBS42",0
"7316-388.vcf.gz","SBS44",1873.04761640738
"7316-388.vcf.gz","SBS84",0
"7316-388.vcf.gz","SBS85",9867.18102246839
"7316-388.vcf.gz","SBS86",0
"7316-388.vcf.gz","SBS87",98023.0061949565
"7316-388.vcf.gz","SBS88",0
"7316-388.vcf.gz","SBS89",262466.10815362
"7316-388.vcf.gz","SBS90",116.705448652184
"7316-388.vcf.gz","SBS91",0
"7316-388.vcf.gz","SBS92",0
"7316-388.vcf.gz","SBS93",0
"7316-388.vcf.gz","SBS94",0
