"File","Signature","Contribution"
"7316-515.vcf.gz","SBS1",353024.181615784
"7316-515.vcf.gz","SBS2",12434.5638155175
"7316-515.vcf.gz","SBS3",0
"7316-515.vcf.gz","SBS4",0
"7316-515.vcf.gz","SBS5",2193029.52768419
"7316-515.vcf.gz","SBS6",0
"7316-515.vcf.gz","SBS7a",0
"7316-515.vcf.gz","SBS7b",0
"7316-515.vcf.gz","SBS7c",8351.19125044394
"7316-515.vcf.gz","SBS7d",0
"7316-515.vcf.gz","SBS8",0
"7316-515.vcf.gz","SBS9",68156.0338315698
"7316-515.vcf.gz","SBS10a",0
"7316-515.vcf.gz","SBS10b",0
"7316-515.vcf.gz","SBS10c",0
"7316-515.vcf.gz","SBS10d",0
"7316-515.vcf.gz","SBS11",0
"7316-515.vcf.gz","SBS12",0
"7316-515.vcf.gz","SBS13",0
"7316-515.vcf.gz","SBS14",0
"7316-515.vcf.gz","SBS15",0
"7316-515.vcf.gz","SBS16",0
"7316-515.vcf.gz","SBS17a",29653.3455526264
"7316-515.vcf.gz","SBS17b",0
"7316-515.vcf.gz","SBS18",0
"7316-515.vcf.gz","SBS19",47602.8482329269
"7316-515.vcf.gz","SBS20",11723.9291898658
"7316-515.vcf.gz","SBS21",0
"7316-515.vcf.gz","SBS22",0
"7316-515.vcf.gz","SBS23",0
"7316-515.vcf.gz","SBS24",0
"7316-515.vcf.gz","SBS25",0
"7316-515.vcf.gz","SBS26",466451.490660097
"7316-515.vcf.gz","SBS28",7752.36316377692
"7316-515.vcf.gz","SBS29",0
"7316-515.vcf.gz","SBS30",0
"7316-515.vcf.gz","SBS31",0
"7316-515.vcf.gz","SBS32",217220.354630488
"7316-515.vcf.gz","SBS33",126745.541936535
"7316-515.vcf.gz","SBS34",26911.4281029135
"7316-515.vcf.gz","SBS35",0
"7316-515.vcf.gz","SBS36",0
"7316-515.vcf.gz","SBS37",23698.9287299848
"7316-515.vcf.gz","SBS38",0
"7316-515.vcf.gz","SBS39",82101.0419485823
"7316-515.vcf.gz","SBS40",0
"7316-515.vcf.gz","SBS41",0
"7316-515.vcf.gz","SBS42",0
"7316-515.vcf.gz","SBS44",925.693040677662
"7316-515.vcf.gz","SBS84",0
"7316-515.vcf.gz","SBS85",12179.3698684499
"7316-515.vcf.gz","SBS86",0
"7316-515.vcf.gz","SBS87",88346.4422067712
"7316-515.vcf.gz","SBS88",0
"7316-515.vcf.gz","SBS89",248934.412727441
"7316-515.vcf.gz","SBS90",0
"7316-515.vcf.gz","SBS91",0
"7316-515.vcf.gz","SBS92",0
"7316-515.vcf.gz","SBS93",0
"7316-515.vcf.gz","SBS94",0
