"File","Signature","Contribution"
"7316-8734.vcf.gz","SBS1",429099.935386928
"7316-8734.vcf.gz","SBS2",12527.417804078
"7316-8734.vcf.gz","SBS3",0
"7316-8734.vcf.gz","SBS4",0
"7316-8734.vcf.gz","SBS5",2687027.04458047
"7316-8734.vcf.gz","SBS6",0
"7316-8734.vcf.gz","SBS7a",0
"7316-8734.vcf.gz","SBS7b",0
"7316-8734.vcf.gz","SBS7c",12138.1722403118
"7316-8734.vcf.gz","SBS7d",0
"7316-8734.vcf.gz","SBS8",0
"7316-8734.vcf.gz","SBS9",81437.7876638095
"7316-8734.vcf.gz","SBS10a",0
"7316-8734.vcf.gz","SBS10b",0
"7316-8734.vcf.gz","SBS10c",0
"7316-8734.vcf.gz","SBS10d",0
"7316-8734.vcf.gz","SBS11",0
"7316-8734.vcf.gz","SBS12",0
"7316-8734.vcf.gz","SBS13",0
"7316-8734.vcf.gz","SBS14",0
"7316-8734.vcf.gz","SBS15",0
"7316-8734.vcf.gz","SBS16",0
"7316-8734.vcf.gz","SBS17a",32702.4493106776
"7316-8734.vcf.gz","SBS17b",0
"7316-8734.vcf.gz","SBS18",0
"7316-8734.vcf.gz","SBS19",52707.0371375688
"7316-8734.vcf.gz","SBS20",12958.7375925672
"7316-8734.vcf.gz","SBS21",0
"7316-8734.vcf.gz","SBS22",0
"7316-8734.vcf.gz","SBS23",0
"7316-8734.vcf.gz","SBS24",0
"7316-8734.vcf.gz","SBS25",0
"7316-8734.vcf.gz","SBS26",552077.693164073
"7316-8734.vcf.gz","SBS28",9608.92798627047
"7316-8734.vcf.gz","SBS29",0
"7316-8734.vcf.gz","SBS30",0
"7316-8734.vcf.gz","SBS31",0
"7316-8734.vcf.gz","SBS32",248921.602122905
"7316-8734.vcf.gz","SBS33",149673.824177677
"7316-8734.vcf.gz","SBS34",32307.7289086013
"7316-8734.vcf.gz","SBS35",0
"7316-8734.vcf.gz","SBS36",0
"7316-8734.vcf.gz","SBS37",16956.0184140329
"7316-8734.vcf.gz","SBS38",0
"7316-8734.vcf.gz","SBS39",97670.8189889402
"7316-8734.vcf.gz","SBS40",0
"7316-8734.vcf.gz","SBS41",0
"7316-8734.vcf.gz","SBS42",0
"7316-8734.vcf.gz","SBS44",2643.6575121247
"7316-8734.vcf.gz","SBS84",0
"7316-8734.vcf.gz","SBS85",4348.00399326091
"7316-8734.vcf.gz","SBS86",0
"7316-8734.vcf.gz","SBS87",108632.648835943
"7316-8734.vcf.gz","SBS88",0
"7316-8734.vcf.gz","SBS89",272619.080800438
"7316-8734.vcf.gz","SBS90",893.77096798138
"7316-8734.vcf.gz","SBS91",0
"7316-8734.vcf.gz","SBS92",0
"7316-8734.vcf.gz","SBS93",0
"7316-8734.vcf.gz","SBS94",0
