"File","Signature","Contribution"
"7316-2857.vcf.gz","SBS1",347839.418626763
"7316-2857.vcf.gz","SBS2",12027.9037120973
"7316-2857.vcf.gz","SBS3",0
"7316-2857.vcf.gz","SBS4",0
"7316-2857.vcf.gz","SBS5",2178782.64328571
"7316-2857.vcf.gz","SBS6",0
"7316-2857.vcf.gz","SBS7a",0
"7316-2857.vcf.gz","SBS7b",0
"7316-2857.vcf.gz","SBS7c",10954.0345066771
"7316-2857.vcf.gz","SBS7d",0
"7316-2857.vcf.gz","SBS8",0
"7316-2857.vcf.gz","SBS9",71811.8485634222
"7316-2857.vcf.gz","SBS10a",0
"7316-2857.vcf.gz","SBS10b",0
"7316-2857.vcf.gz","SBS10c",0
"7316-2857.vcf.gz","SBS10d",0
"7316-2857.vcf.gz","SBS11",0
"7316-2857.vcf.gz","SBS12",0
"7316-2857.vcf.gz","SBS13",0
"7316-2857.vcf.gz","SBS14",0
"7316-2857.vcf.gz","SBS15",0
"7316-2857.vcf.gz","SBS16",0
"7316-2857.vcf.gz","SBS17a",27145.9035898939
"7316-2857.vcf.gz","SBS17b",0
"7316-2857.vcf.gz","SBS18",0
"7316-2857.vcf.gz","SBS19",45923.9374280254
"7316-2857.vcf.gz","SBS20",13392.0159339777
"7316-2857.vcf.gz","SBS21",0
"7316-2857.vcf.gz","SBS22",0
"7316-2857.vcf.gz","SBS23",0
"7316-2857.vcf.gz","SBS24",0
"7316-2857.vcf.gz","SBS25",0
"7316-2857.vcf.gz","SBS26",468159.405316071
"7316-2857.vcf.gz","SBS28",7693.84184066376
"7316-2857.vcf.gz","SBS29",0
"7316-2857.vcf.gz","SBS30",0
"7316-2857.vcf.gz","SBS31",0
"7316-2857.vcf.gz","SBS32",216375.826257966
"7316-2857.vcf.gz","SBS33",127945.720055436
"7316-2857.vcf.gz","SBS34",27277.8377282378
"7316-2857.vcf.gz","SBS35",0
"7316-2857.vcf.gz","SBS36",0
"7316-2857.vcf.gz","SBS37",19857.6369438059
"7316-2857.vcf.gz","SBS38",0
"7316-2857.vcf.gz","SBS39",90395.2339150876
"7316-2857.vcf.gz","SBS40",0
"7316-2857.vcf.gz","SBS41",0
"7316-2857.vcf.gz","SBS42",0
"7316-2857.vcf.gz","SBS44",0
"7316-2857.vcf.gz","SBS84",0
"7316-2857.vcf.gz","SBS85",0
"7316-2857.vcf.gz","SBS86",0
"7316-2857.vcf.gz","SBS87",89059.750482588
"7316-2857.vcf.gz","SBS88",0
"7316-2857.vcf.gz","SBS89",222585.350383551
"7316-2857.vcf.gz","SBS90",164.598876985032
"7316-2857.vcf.gz","SBS91",0
"7316-2857.vcf.gz","SBS92",0
"7316-2857.vcf.gz","SBS93",0
"7316-2857.vcf.gz","SBS94",0
