"File","Signature","Contribution"
"7316-466.vcf.gz","SBS1",368725.356629253
"7316-466.vcf.gz","SBS2",12209.838992356
"7316-466.vcf.gz","SBS3",0
"7316-466.vcf.gz","SBS4",0
"7316-466.vcf.gz","SBS5",2287607.02375437
"7316-466.vcf.gz","SBS6",0
"7316-466.vcf.gz","SBS7a",0
"7316-466.vcf.gz","SBS7b",0
"7316-466.vcf.gz","SBS7c",8229.76308669266
"7316-466.vcf.gz","SBS7d",0
"7316-466.vcf.gz","SBS8",0
"7316-466.vcf.gz","SBS9",68592.0954584102
"7316-466.vcf.gz","SBS10a",0
"7316-466.vcf.gz","SBS10b",0
"7316-466.vcf.gz","SBS10c",0
"7316-466.vcf.gz","SBS10d",0
"7316-466.vcf.gz","SBS11",0
"7316-466.vcf.gz","SBS12",0
"7316-466.vcf.gz","SBS13",0
"7316-466.vcf.gz","SBS14",0
"7316-466.vcf.gz","SBS15",0
"7316-466.vcf.gz","SBS16",0
"7316-466.vcf.gz","SBS17a",29451.1135236965
"7316-466.vcf.gz","SBS17b",0
"7316-466.vcf.gz","SBS18",0
"7316-466.vcf.gz","SBS19",49656.0350381799
"7316-466.vcf.gz","SBS20",11259.7312530409
"7316-466.vcf.gz","SBS21",0
"7316-466.vcf.gz","SBS22",0
"7316-466.vcf.gz","SBS23",0
"7316-466.vcf.gz","SBS24",0
"7316-466.vcf.gz","SBS25",0
"7316-466.vcf.gz","SBS26",484965.711341347
"7316-466.vcf.gz","SBS28",7953.15061669161
"7316-466.vcf.gz","SBS29",0
"7316-466.vcf.gz","SBS30",0
"7316-466.vcf.gz","SBS31",0
"7316-466.vcf.gz","SBS32",224624.622231681
"7316-466.vcf.gz","SBS33",132221.119434203
"7316-466.vcf.gz","SBS34",27686.2045302478
"7316-466.vcf.gz","SBS35",0
"7316-466.vcf.gz","SBS36",0
"7316-466.vcf.gz","SBS37",25659.5746569545
"7316-466.vcf.gz","SBS38",0
"7316-466.vcf.gz","SBS39",87968.5658416727
"7316-466.vcf.gz","SBS40",0
"7316-466.vcf.gz","SBS41",0
"7316-466.vcf.gz","SBS42",0
"7316-466.vcf.gz","SBS44",1832.4417764587
"7316-466.vcf.gz","SBS84",0
"7316-466.vcf.gz","SBS85",10020.4247366373
"7316-466.vcf.gz","SBS86",0
"7316-466.vcf.gz","SBS87",92707.7680232638
"7316-466.vcf.gz","SBS88",0
"7316-466.vcf.gz","SBS89",244858.982777473
"7316-466.vcf.gz","SBS90",450.234140959817
"7316-466.vcf.gz","SBS91",0
"7316-466.vcf.gz","SBS92",0
"7316-466.vcf.gz","SBS93",0
"7316-466.vcf.gz","SBS94",0
