"File","Signature","Contribution"
"7316-34.vcf.gz","SBS1",354233.761815805
"7316-34.vcf.gz","SBS2",11696.7856308182
"7316-34.vcf.gz","SBS3",0
"7316-34.vcf.gz","SBS4",0
"7316-34.vcf.gz","SBS5",2213150.79336908
"7316-34.vcf.gz","SBS6",0
"7316-34.vcf.gz","SBS7a",0
"7316-34.vcf.gz","SBS7b",0
"7316-34.vcf.gz","SBS7c",11165.1108611571
"7316-34.vcf.gz","SBS7d",0
"7316-34.vcf.gz","SBS8",0
"7316-34.vcf.gz","SBS9",70257.3538539433
"7316-34.vcf.gz","SBS10a",0
"7316-34.vcf.gz","SBS10b",0
"7316-34.vcf.gz","SBS10c",0
"7316-34.vcf.gz","SBS10d",0
"7316-34.vcf.gz","SBS11",0
"7316-34.vcf.gz","SBS12",0
"7316-34.vcf.gz","SBS13",0
"7316-34.vcf.gz","SBS14",0
"7316-34.vcf.gz","SBS15",0
"7316-34.vcf.gz","SBS16",0
"7316-34.vcf.gz","SBS17a",27800.3384232557
"7316-34.vcf.gz","SBS17b",0
"7316-34.vcf.gz","SBS18",0
"7316-34.vcf.gz","SBS19",47337.8348426933
"7316-34.vcf.gz","SBS20",12671.9360654077
"7316-34.vcf.gz","SBS21",0
"7316-34.vcf.gz","SBS22",0
"7316-34.vcf.gz","SBS23",0
"7316-34.vcf.gz","SBS24",0
"7316-34.vcf.gz","SBS25",0
"7316-34.vcf.gz","SBS26",469167.140292872
"7316-34.vcf.gz","SBS28",7908.7340797228
"7316-34.vcf.gz","SBS29",0
"7316-34.vcf.gz","SBS30",0
"7316-34.vcf.gz","SBS31",0
"7316-34.vcf.gz","SBS32",219039.878674442
"7316-34.vcf.gz","SBS33",128458.641951075
"7316-34.vcf.gz","SBS34",27916.7249579727
"7316-34.vcf.gz","SBS35",0
"7316-34.vcf.gz","SBS36",0
"7316-34.vcf.gz","SBS37",28857.9430240715
"7316-34.vcf.gz","SBS38",0
"7316-34.vcf.gz","SBS39",93701.6845741339
"7316-34.vcf.gz","SBS40",0
"7316-34.vcf.gz","SBS41",0
"7316-34.vcf.gz","SBS42",0
"7316-34.vcf.gz","SBS44",1784.85918760625
"7316-34.vcf.gz","SBS84",0
"7316-34.vcf.gz","SBS85",2345.41987061037
"7316-34.vcf.gz","SBS86",0
"7316-34.vcf.gz","SBS87",87905.018683829
"7316-34.vcf.gz","SBS88",0
"7316-34.vcf.gz","SBS89",230188.117436685
"7316-34.vcf.gz","SBS90",132.1336413433
"7316-34.vcf.gz","SBS91",0
"7316-34.vcf.gz","SBS92",0
"7316-34.vcf.gz","SBS93",0
"7316-34.vcf.gz","SBS94",0
