"File","Signature","Contribution"
"7316-4917.vcf.gz","SBS1",422327.646864925
"7316-4917.vcf.gz","SBS2",14060.785189589
"7316-4917.vcf.gz","SBS3",0
"7316-4917.vcf.gz","SBS4",0
"7316-4917.vcf.gz","SBS5",2609330.46744651
"7316-4917.vcf.gz","SBS6",0
"7316-4917.vcf.gz","SBS7a",0
"7316-4917.vcf.gz","SBS7b",0
"7316-4917.vcf.gz","SBS7c",9327.24959361697
"7316-4917.vcf.gz","SBS7d",0
"7316-4917.vcf.gz","SBS8",0
"7316-4917.vcf.gz","SBS9",84875.1675047293
"7316-4917.vcf.gz","SBS10a",0
"7316-4917.vcf.gz","SBS10b",0
"7316-4917.vcf.gz","SBS10c",0
"7316-4917.vcf.gz","SBS10d",0
"7316-4917.vcf.gz","SBS11",0
"7316-4917.vcf.gz","SBS12",0
"7316-4917.vcf.gz","SBS13",0
"7316-4917.vcf.gz","SBS14",0
"7316-4917.vcf.gz","SBS15",0
"7316-4917.vcf.gz","SBS16",0
"7316-4917.vcf.gz","SBS17a",32474.7092919445
"7316-4917.vcf.gz","SBS17b",0
"7316-4917.vcf.gz","SBS18",0
"7316-4917.vcf.gz","SBS19",57765.0444786833
"7316-4917.vcf.gz","SBS20",13925.4302112796
"7316-4917.vcf.gz","SBS21",0
"7316-4917.vcf.gz","SBS22",0
"7316-4917.vcf.gz","SBS23",0
"7316-4917.vcf.gz","SBS24",0
"7316-4917.vcf.gz","SBS25",0
"7316-4917.vcf.gz","SBS26",551780.043296198
"7316-4917.vcf.gz","SBS28",8778.75521621324
"7316-4917.vcf.gz","SBS29",0
"7316-4917.vcf.gz","SBS30",0
"7316-4917.vcf.gz","SBS31",0
"7316-4917.vcf.gz","SBS32",249586.304549552
"7316-4917.vcf.gz","SBS33",148021.771593445
"7316-4917.vcf.gz","SBS34",32863.7194906392
"7316-4917.vcf.gz","SBS35",0
"7316-4917.vcf.gz","SBS36",0
"7316-4917.vcf.gz","SBS37",19089.945828798
"7316-4917.vcf.gz","SBS38",0
"7316-4917.vcf.gz","SBS39",103790.777281524
"7316-4917.vcf.gz","SBS40",0
"7316-4917.vcf.gz","SBS41",0
"7316-4917.vcf.gz","SBS42",0
"7316-4917.vcf.gz","SBS44",0
"7316-4917.vcf.gz","SBS84",0
"7316-4917.vcf.gz","SBS85",720.571635390865
"7316-4917.vcf.gz","SBS86",0
"7316-4917.vcf.gz","SBS87",108089.697439927
"7316-4917.vcf.gz","SBS88",0
"7316-4917.vcf.gz","SBS89",265539.890564848
"7316-4917.vcf.gz","SBS90",177.006498641673
"7316-4917.vcf.gz","SBS91",0
"7316-4917.vcf.gz","SBS92",0
"7316-4917.vcf.gz","SBS93",0
"7316-4917.vcf.gz","SBS94",0
