"File","Signature","Contribution"
"7316-445.vcf.gz","SBS1",351541.000704
"7316-445.vcf.gz","SBS2",13029.3036979338
"7316-445.vcf.gz","SBS3",0
"7316-445.vcf.gz","SBS4",0
"7316-445.vcf.gz","SBS5",2195834.33043453
"7316-445.vcf.gz","SBS6",0
"7316-445.vcf.gz","SBS7a",0
"7316-445.vcf.gz","SBS7b",0
"7316-445.vcf.gz","SBS7c",8181.54168107026
"7316-445.vcf.gz","SBS7d",0
"7316-445.vcf.gz","SBS8",0
"7316-445.vcf.gz","SBS9",63836.1122605172
"7316-445.vcf.gz","SBS10a",0
"7316-445.vcf.gz","SBS10b",0
"7316-445.vcf.gz","SBS10c",0
"7316-445.vcf.gz","SBS10d",0
"7316-445.vcf.gz","SBS11",0
"7316-445.vcf.gz","SBS12",0
"7316-445.vcf.gz","SBS13",0
"7316-445.vcf.gz","SBS14",0
"7316-445.vcf.gz","SBS15",0
"7316-445.vcf.gz","SBS16",0
"7316-445.vcf.gz","SBS17a",30517.9304088055
"7316-445.vcf.gz","SBS17b",0
"7316-445.vcf.gz","SBS18",0
"7316-445.vcf.gz","SBS19",48513.5821875816
"7316-445.vcf.gz","SBS20",11285.8394871398
"7316-445.vcf.gz","SBS21",0
"7316-445.vcf.gz","SBS22",0
"7316-445.vcf.gz","SBS23",0
"7316-445.vcf.gz","SBS24",0
"7316-445.vcf.gz","SBS25",0
"7316-445.vcf.gz","SBS26",470341.074752266
"7316-445.vcf.gz","SBS28",8875.02191680193
"7316-445.vcf.gz","SBS29",0
"7316-445.vcf.gz","SBS30",0
"7316-445.vcf.gz","SBS31",0
"7316-445.vcf.gz","SBS32",217188.668015691
"7316-445.vcf.gz","SBS33",127376.337225661
"7316-445.vcf.gz","SBS34",27410.0307458519
"7316-445.vcf.gz","SBS35",0
"7316-445.vcf.gz","SBS36",0
"7316-445.vcf.gz","SBS37",27461.5214580586
"7316-445.vcf.gz","SBS38",0
"7316-445.vcf.gz","SBS39",83830.3128035405
"7316-445.vcf.gz","SBS40",0
"7316-445.vcf.gz","SBS41",0
"7316-445.vcf.gz","SBS42",0
"7316-445.vcf.gz","SBS44",2629.94926215995
"7316-445.vcf.gz","SBS84",0
"7316-445.vcf.gz","SBS85",11340.7642019416
"7316-445.vcf.gz","SBS86",0
"7316-445.vcf.gz","SBS87",91634.3174713326
"7316-445.vcf.gz","SBS88",0
"7316-445.vcf.gz","SBS89",255105.811001166
"7316-445.vcf.gz","SBS90",0
"7316-445.vcf.gz","SBS91",0
"7316-445.vcf.gz","SBS92",0
"7316-445.vcf.gz","SBS93",0
"7316-445.vcf.gz","SBS94",0
