"File","Signature","Contribution"
"7316-2781.vcf.gz","SBS1",352252.640286298
"7316-2781.vcf.gz","SBS2",12230.2747716754
"7316-2781.vcf.gz","SBS3",0
"7316-2781.vcf.gz","SBS4",0
"7316-2781.vcf.gz","SBS5",2193463.46995334
"7316-2781.vcf.gz","SBS6",0
"7316-2781.vcf.gz","SBS7a",0
"7316-2781.vcf.gz","SBS7b",0
"7316-2781.vcf.gz","SBS7c",9392.96300790511
"7316-2781.vcf.gz","SBS7d",0
"7316-2781.vcf.gz","SBS8",0
"7316-2781.vcf.gz","SBS9",67188.2640901213
"7316-2781.vcf.gz","SBS10a",0
"7316-2781.vcf.gz","SBS10b",0
"7316-2781.vcf.gz","SBS10c",0
"7316-2781.vcf.gz","SBS10d",0
"7316-2781.vcf.gz","SBS11",0
"7316-2781.vcf.gz","SBS12",0
"7316-2781.vcf.gz","SBS13",0
"7316-2781.vcf.gz","SBS14",0
"7316-2781.vcf.gz","SBS15",0
"7316-2781.vcf.gz","SBS16",0
"7316-2781.vcf.gz","SBS17a",29231.1144713683
"7316-2781.vcf.gz","SBS17b",0
"7316-2781.vcf.gz","SBS18",0
"7316-2781.vcf.gz","SBS19",48090.5475984297
"7316-2781.vcf.gz","SBS20",12670.0132561997
"7316-2781.vcf.gz","SBS21",0
"7316-2781.vcf.gz","SBS22",0
"7316-2781.vcf.gz","SBS23",0
"7316-2781.vcf.gz","SBS24",0
"7316-2781.vcf.gz","SBS25",0
"7316-2781.vcf.gz","SBS26",468128.664208181
"7316-2781.vcf.gz","SBS28",7804.44390825329
"7316-2781.vcf.gz","SBS29",0
"7316-2781.vcf.gz","SBS30",0
"7316-2781.vcf.gz","SBS31",0
"7316-2781.vcf.gz","SBS32",219140.380871055
"7316-2781.vcf.gz","SBS33",127061.67786267
"7316-2781.vcf.gz","SBS34",26383.2838037211
"7316-2781.vcf.gz","SBS35",0
"7316-2781.vcf.gz","SBS36",0
"7316-2781.vcf.gz","SBS37",26735.3299830518
"7316-2781.vcf.gz","SBS38",0
"7316-2781.vcf.gz","SBS39",85127.8584248315
"7316-2781.vcf.gz","SBS40",0
"7316-2781.vcf.gz","SBS41",0
"7316-2781.vcf.gz","SBS42",0
"7316-2781.vcf.gz","SBS44",569.074309637382
"7316-2781.vcf.gz","SBS84",0
"7316-2781.vcf.gz","SBS85",9995.89373776434
"7316-2781.vcf.gz","SBS86",0
"7316-2781.vcf.gz","SBS87",87328.3806753435
"7316-2781.vcf.gz","SBS88",0
"7316-2781.vcf.gz","SBS89",244049.833271084
"7316-2781.vcf.gz","SBS90",0
"7316-2781.vcf.gz","SBS91",0
"7316-2781.vcf.gz","SBS92",0
"7316-2781.vcf.gz","SBS93",0
"7316-2781.vcf.gz","SBS94",0
