"File","Signature","Contribution"
"7316-3636.vcf.gz","SBS1",352308.898247284
"7316-3636.vcf.gz","SBS2",12006.662564797
"7316-3636.vcf.gz","SBS3",0
"7316-3636.vcf.gz","SBS4",0
"7316-3636.vcf.gz","SBS5",2197526.38653187
"7316-3636.vcf.gz","SBS6",0
"7316-3636.vcf.gz","SBS7a",0
"7316-3636.vcf.gz","SBS7b",0
"7316-3636.vcf.gz","SBS7c",10178.1491384075
"7316-3636.vcf.gz","SBS7d",0
"7316-3636.vcf.gz","SBS8",0
"7316-3636.vcf.gz","SBS9",71170.9158099079
"7316-3636.vcf.gz","SBS10a",0
"7316-3636.vcf.gz","SBS10b",0
"7316-3636.vcf.gz","SBS10c",0
"7316-3636.vcf.gz","SBS10d",0
"7316-3636.vcf.gz","SBS11",0
"7316-3636.vcf.gz","SBS12",0
"7316-3636.vcf.gz","SBS13",0
"7316-3636.vcf.gz","SBS14",0
"7316-3636.vcf.gz","SBS15",0
"7316-3636.vcf.gz","SBS16",0
"7316-3636.vcf.gz","SBS17a",29513.3018094957
"7316-3636.vcf.gz","SBS17b",0
"7316-3636.vcf.gz","SBS18",0
"7316-3636.vcf.gz","SBS19",47479.1831368521
"7316-3636.vcf.gz","SBS20",13042.4783075838
"7316-3636.vcf.gz","SBS21",0
"7316-3636.vcf.gz","SBS22",0
"7316-3636.vcf.gz","SBS23",0
"7316-3636.vcf.gz","SBS24",0
"7316-3636.vcf.gz","SBS25",0
"7316-3636.vcf.gz","SBS26",473178.097993844
"7316-3636.vcf.gz","SBS28",7378.1427620243
"7316-3636.vcf.gz","SBS29",0
"7316-3636.vcf.gz","SBS30",0
"7316-3636.vcf.gz","SBS31",0
"7316-3636.vcf.gz","SBS32",219015.936930872
"7316-3636.vcf.gz","SBS33",127867.227494773
"7316-3636.vcf.gz","SBS34",27370.7276363754
"7316-3636.vcf.gz","SBS35",0
"7316-3636.vcf.gz","SBS36",0
"7316-3636.vcf.gz","SBS37",21436.8967165269
"7316-3636.vcf.gz","SBS38",0
"7316-3636.vcf.gz","SBS39",90489.0433655713
"7316-3636.vcf.gz","SBS40",0
"7316-3636.vcf.gz","SBS41",0
"7316-3636.vcf.gz","SBS42",0
"7316-3636.vcf.gz","SBS44",2682.97871290186
"7316-3636.vcf.gz","SBS84",0
"7316-3636.vcf.gz","SBS85",0
"7316-3636.vcf.gz","SBS86",0
"7316-3636.vcf.gz","SBS87",91568.6620082044
"7316-3636.vcf.gz","SBS88",0
"7316-3636.vcf.gz","SBS89",229607.883089288
"7316-3636.vcf.gz","SBS90",884.685475054783
"7316-3636.vcf.gz","SBS91",0
"7316-3636.vcf.gz","SBS92",0
"7316-3636.vcf.gz","SBS93",0
"7316-3636.vcf.gz","SBS94",0
