"File","Signature","Contribution"
"7316-3075.vcf.gz","SBS1",352897.748513771
"7316-3075.vcf.gz","SBS2",12663.1820148388
"7316-3075.vcf.gz","SBS3",0
"7316-3075.vcf.gz","SBS4",0
"7316-3075.vcf.gz","SBS5",2203991.41486588
"7316-3075.vcf.gz","SBS6",0
"7316-3075.vcf.gz","SBS7a",0
"7316-3075.vcf.gz","SBS7b",0
"7316-3075.vcf.gz","SBS7c",7261.01027145213
"7316-3075.vcf.gz","SBS7d",0
"7316-3075.vcf.gz","SBS8",0
"7316-3075.vcf.gz","SBS9",66923.3856950219
"7316-3075.vcf.gz","SBS10a",0
"7316-3075.vcf.gz","SBS10b",0
"7316-3075.vcf.gz","SBS10c",0
"7316-3075.vcf.gz","SBS10d",0
"7316-3075.vcf.gz","SBS11",0
"7316-3075.vcf.gz","SBS12",0
"7316-3075.vcf.gz","SBS13",0
"7316-3075.vcf.gz","SBS14",0
"7316-3075.vcf.gz","SBS15",0
"7316-3075.vcf.gz","SBS16",0
"7316-3075.vcf.gz","SBS17a",29656.429269971
"7316-3075.vcf.gz","SBS17b",0
"7316-3075.vcf.gz","SBS18",0
"7316-3075.vcf.gz","SBS19",47779.2615366483
"7316-3075.vcf.gz","SBS20",12359.7355854161
"7316-3075.vcf.gz","SBS21",0
"7316-3075.vcf.gz","SBS22",0
"7316-3075.vcf.gz","SBS23",0
"7316-3075.vcf.gz","SBS24",0
"7316-3075.vcf.gz","SBS25",0
"7316-3075.vcf.gz","SBS26",467678.750719229
"7316-3075.vcf.gz","SBS28",8803.14188575707
"7316-3075.vcf.gz","SBS29",0
"7316-3075.vcf.gz","SBS30",0
"7316-3075.vcf.gz","SBS31",0
"7316-3075.vcf.gz","SBS32",218309.551037376
"7316-3075.vcf.gz","SBS33",127706.546034611
"7316-3075.vcf.gz","SBS34",26544.293417287
"7316-3075.vcf.gz","SBS35",0
"7316-3075.vcf.gz","SBS36",0
"7316-3075.vcf.gz","SBS37",26022.5577605909
"7316-3075.vcf.gz","SBS38",0
"7316-3075.vcf.gz","SBS39",85100.9016462564
"7316-3075.vcf.gz","SBS40",0
"7316-3075.vcf.gz","SBS41",0
"7316-3075.vcf.gz","SBS42",0
"7316-3075.vcf.gz","SBS44",0
"7316-3075.vcf.gz","SBS84",0
"7316-3075.vcf.gz","SBS85",12943.7125321801
"7316-3075.vcf.gz","SBS86",0
"7316-3075.vcf.gz","SBS87",86471.8271646738
"7316-3075.vcf.gz","SBS88",0
"7316-3075.vcf.gz","SBS89",249329.887444233
"7316-3075.vcf.gz","SBS90",0
"7316-3075.vcf.gz","SBS91",0
"7316-3075.vcf.gz","SBS92",0
"7316-3075.vcf.gz","SBS93",0
"7316-3075.vcf.gz","SBS94",0
